,layer_0_0,layer_0_1,layer_0_2,layer_0_3,layer_0_4,layer_1_0,layer_1_1,layer_1_2,layer_1_3,layer_1_4,layer_2_0,layer_2_1,layer_2_2,layer_2_3,layer_2_4,layer_3_0,layer_3_1,layer_3_2,layer_3_3,layer_3_4,layer_4_0,layer_4_1,layer_4_2,layer_4_3,layer_4_4
64,0.2212472360768917,0.4369843796121726,0.0,0.044249447215378344,-1.376266481878817,0.22033810813259738,0.43452061824552135,0.0,0.044067621626519476,-1.392124406496344,0.22589011986064444,0.4495667204895514,0.11796274499572347,0.04517802397212889,-1.3850423690698386,0.2571697097749706,0.5343352568427387,0.4102498860485006,0.05143394195499412,-1.067295837439356,0.25868494530977915,0.5384415862053635,0.4717873689557759,0.03880274179646687,-0.8573180698043573
65,0.22110163290116722,0.4365897910600738,0.0,0.04422032658023345,-1.378794333251961,0.22067478759677045,0.4354330287175351,0.0,0.04413495751935409,-1.3909902714598055,0.22652976698519944,0.4513001815317058,0.11984065717412622,0.04530595339703989,-1.3632529231515413,0.2489779443378335,0.5121353505090339,0.4093764385236622,0.0497955888675667,-1.104265412385844,0.2419202835184046,0.49300889842386075,0.47078290430221165,0.03628804252776069,-1.03808603002301
66,0.22103323452401732,0.436404429604383,0.0,0.04420664690480347,-1.3807375783476539,0.22114255308883826,0.43670068587761046,0.0,0.044228510617767655,-1.3864562993387262,0.22626363654240964,0.4505789608195383,0.12189586483381769,0.04525272730848193,-1.3486465699957821,0.2495001894632876,0.513550648951999,0.4049866528183468,0.049900037892657526,-1.169560540611186,0.2609588446129014,0.5446039149401123,0.4731174823478356,0.03914382669193521,-0.8365811413379809
67,0.22105079638149333,0.4364520227140741,0.0,0.04421015927629867,-1.3816517476753258,0.2214654799488718,0.4375758264197068,0.0,0.044293095989774364,-1.3801910665688109,0.2259646404993312,0.449768673439922,0.12128381532127427,0.04519292809986625,-1.354096548858691,0.25247768211575994,0.5216197347310567,0.4058498010081994,0.05049553642315199,-1.1664674868565956,0.2719756247128731,0.5744596875687619,0.4728663836705263,0.040796343706930964,-0.7426282530159903
68,0.22111759003539488,0.4366330353262734,0.0,0.04422351800707898,-1.3814169468452437,0.22158423505312283,0.4378976559705226,0.0,0.04431684701062457,-1.375888713292504,0.22568423229147286,0.44900875959748743,0.11958338590743796,0.04513684645829458,-1.366215307674254,0.2563574029045294,0.5321338832101068,0.40949609957793576,0.05127148058090589,-1.1389019828515141,0.2797393764019326,0.5954996650458878,0.47092051451462624,0.04196090646028989,-0.6835357521017353
69,0.22119289006631052,0.436837100450706,0.0,0.04423857801326211,-1.3805244262476324,0.22171645315067096,0.4382559705980243,0.0,0.044343290630134195,-1.3743112172768834,0.22649805193175598,0.4512142328773875,0.11981105503817227,0.0452996103863512,-1.363593416771792,0.25141842305383777,0.51874911396704,0.4093902069589896,0.05028368461076756,-1.104372516436192,0.24971922459588022,0.5141442400972364,0.47079873800283817,0.037457883689382035,-0.9484865301345569
70,0.22127754695894464,0.43706652292396925,0.0,0.04425550939178893,-1.379519200176045,0.22193791247526726,0.43885613136928797,0.0,0.04438758249505345,-1.3725578316803304,0.22604363937292138,0.4499827625282422,0.12093627434742214,0.04520872787458428,-1.3548113387164784,0.2533794828072647,0.5240636390440777,0.40727397109686597,0.05067589656145294,-1.1597515217124073,0.27338034562970176,0.578266519321685,0.4717897545557119,0.041007051844455265,-0.731210534613789
71,0.22138462520567545,0.43735670787445924,0.0,0.04427692504113509,-1.3783902764008982,0.2220543139423199,0.43917158249951194,0.0,0.044410862788463984,-1.3696279246537921,0.2261214700190684,0.4501936856885323,0.12009934456453943,0.045224294003813684,-1.3602814338202052,0.2477652538749402,0.5088489264903528,0.4092561188071909,0.04955305077498804,-1.1362700665568326,0.24611802425484305,0.5043848895795204,0.4706445366282697,0.036917703638226454,-0.9884439376054668
72,0.22149347300052458,0.4376516883483051,0.0,0.04429869460010492,-1.376964192756188,0.2221455277346804,0.4394187743487274,0.0,0.04442910554693608,-1.3680914036017935,0.22494017315177786,0.44699233916470965,0.12218210201540075,0.044988034630355576,-1.3607810643500329,0.24759468843776058,0.5083866895332265,0.3988141175498479,0.04951893768755212,-1.2019360217289585,0.26258698412802767,0.5490162171491265,0.4790037804347512,0.03938804761920415,-0.8213452771915526
73,0.22159968943304717,0.43793953775893546,0.0,0.044319937886609435,-1.375516638592844,0.22198659289630923,0.4389880566295643,0.0,0.04439731857926185,-1.366889030691585,0.22363866101800442,0.4434652060108521,0.12074528479719734,0.044727732203600885,-1.3798580968659682,0.24102241801558283,0.49057565857881524,0.3983907526483478,0.04820448360311657,-1.2077287808471713,0.2419458382488726,0.49307815243596914,0.4808639625544548,0.03629187573733089,-1.0377746320921726
74,0.22166273633143477,0.43811039656215384,0.0,0.04433254726628696,-1.3741061117682,0.22169313634723045,0.4381927814288088,0.0,0.044338627269446096,-1.3689850436573803,0.22175855819482473,0.43837007640873915,0.12222450031791034,0.04435171163896495,-1.3933140581733725,0.24340631598764084,0.4970360866873736,0.38561488508343933,0.04868126319752817,-1.273740435486732,0.2658021148105154,0.5577293084295811,0.4921606145986504,0.03987031722157731,-0.792666946392714
75,0.22166768381675375,0.4381238043814465,0.0,0.04433353676335075,-1.3732698131933545,0.2211041783895495,0.4365966894025731,0.0,0.0442208356779099,-1.3728668179214951,0.22034157872417745,0.43453002364275733,0.1184822618059536,0.044068315744835496,-1.4235152906572333,0.2486953899430304,0.5113696204418168,0.3924988633588938,0.04973907798860608,-1.2451198856637122,0.27954616502463103,0.5949760569773199,0.48901887483515266,0.04193192475369465,-0.6835357521017353
76,0.2215763723986696,0.43787634796387426,0.0,0.04431527447973392,-1.3732042161017908,0.2204268018390867,0.4347609805937309,0.0,0.04408536036781734,-1.3807035731769846,0.2202011746738413,0.4341495248613585,0.11490648489684836,0.04404023493476826,-1.4405872243744222,0.24972720614611274,0.5141658703146686,0.4041944298987785,0.04994544122922255,-1.1908703377130916,0.26730197723788857,0.5617939762544406,0.48089908520437313,0.04009529658568328,-0.7797302349499631
77,0.22139129100299026,0.4373747723658273,0.0,0.04427825820059805,-1.3744155841573218,0.21987841169573244,0.43327482844371934,0.0,0.04397568233914649,-1.3897938574171573,0.22054817942926594,0.43508991715248224,0.11451691004016616,0.04410963588585319,-1.438692861689991,0.24945912394852574,0.5134393602941077,0.40695219034214225,0.04989182478970515,-1.1771701021255605,0.2624614716907535,0.5486760750426924,0.4785308996176916,0.03936922075361302,-0.8221664727610704
78,0.22114937255817257,0.43671916682431594,0.0,0.044229874511634515,-1.3768754843818487,0.21946494481539325,0.43215432199293563,0.0,0.04389298896307865,-1.3972142920597512,0.22071514922724486,0.43554240982993186,0.11510141773847987,0.044143029845448975,-1.4342389457479887,0.24637184194858483,0.505072742408089,0.4056650700342634,0.049274368389716966,-1.1825753765994953,0.25311931042925895,0.5233585648489403,0.47923351222725674,0.03796789656438884,-0.912385251482558
79,0.22088178881474937,0.4359940076280471,0.0,0.044176357762949876,-1.380100017973674,0.2191529154130532,0.43130871385651276,0.0,0.04383058308261065,-1.402845622389461,0.22040054148332472,0.43468981431795317,0.11658321637650128,0.04408010829666495,-1.4308903149419807,0.24585751975310957,0.5036789153200801,0.39933529548351576,0.04917150395062192,-1.2127803226940286,0.2593316104420579,0.5401940662386393,0.4840814881399829,0.03889974156630868,-0.8516173815887518
80,0.2206088269786066,0.43525427365476044,0.0,0.044121765395721324,-1.383678868707259,0.21881075804871972,0.4303814581266117,0.0,0.04376215160974395,-1.407116407697349,0.21977765668496405,0.4330017796340489,0.11636880869538643,0.043955531336992815,-1.4383111324447406,0.24429774439992347,0.499451881842611,0.3975127355570206,0.0488595488799847,-1.2231037212220177,0.25663966919579007,0.5328988325089162,0.48611845574759294,0.03849595037936851,-0.8777232589262455
81,0.22032676993451641,0.4344898914214537,0.0,0.04406535398690328,-1.3873429519203946,0.21841471901917228,0.42930818162377316,0.0,0.04368294380383446,-1.4118204911685936,0.21881761152607831,0.4304000312359846,0.1163451259206047,0.043763522305215664,-1.4485816168407057,0.2446534113102119,0.5004157488081623,0.3935616089566593,0.048930682262042384,-1.2445168878205957,0.26399667152513845,0.5528365081982072,0.49009326512273604,0.03959950072877077,-0.8101041967048905
82,0.22002893438320015,0.4336827490059625,0.0,0.04400578687664003,-1.3911433189296267,0.21794199712002219,0.4280270924661848,0.0,0.04358839942400444,-1.4172929010576123,0.21894765759953835,0.43075245961934516,0.11294585346662228,0.04378953151990767,-1.462173626600183,0.2524762058130178,0.5216157339106173,0.40600566532121246,0.05049524116260356,-1.1860085431270897,0.27996831621950635,0.5961200981558438,0.4810484812121653,0.04199524743292595,-0.6835357521017353
83,0.21970640825640253,0.4328086944617955,0.0,0.04394128165128051,-1.395172036378803,0.21760119239263442,0.4271035024190635,0.0,0.04352023847852689,-1.423863930928037,0.21990474324390039,0.4333461876528466,0.11204773406299783,0.04398094864878008,-1.4562862542107515,0.2498575286967447,0.5145190479586578,0.41300105392418696,0.04997150573934894,-1.1498870414127333,0.2576251454573738,0.5355694998844819,0.47495121201281515,0.03864377181860607,-0.8693384270786162
84,0.21938338160134027,0.4319332834724669,0.0,0.04387667632026806,-1.3995531021303238,0.21745275512113876,0.42670123339062,0.0,0.043490551024227754,-1.4286278324923898,0.2220631338351301,0.4391954846480491,0.11315557153776594,0.04441262676702602,-1.4426306847382606,0.2610670025190072,0.5448970257967676,0.4124857806801088,0.052213400503801445,-1.075478811376876,0.28016471536176374,0.5966523451538313,0.4743586477821253,0.04202470730426456,-0.6835357521017353
85,0.21908880819649,0.4311349815623035,0.0,0.043817761639298,-1.403960237421173,0.21768921538185054,0.42734204710528606,0.0,0.04353784307637011,-1.4307097552989783,0.2244133088501915,0.4455645226292453,0.11592595666631401,0.0448826617700383,-1.4091181794358474,0.26153331733733504,0.5461607515916939,0.41119722945752835,0.05230666346746701,-1.0576219268667835,0.27558343796356144,0.5842369592508441,0.4728768138761577,0.04133751569453421,-0.7180949690473295
86,0.21887572548491466,0.43055752163933514,0.0,0.04377514509698294,-1.407996101775045,0.2183347699289934,0.4290915174227463,0.0,0.04366695398579868,-1.4273952690095073,0.22722659710335577,0.45318861003619454,0.11918045429516279,0.045445319420671156,-1.3708693365877425,0.25719632896346106,0.5344073955649351,0.4096835096301568,0.051439265792692215,-1.0344374652236128,0.24982025885913556,0.5144180456887143,0.47113603607468046,0.037473038828870334,-0.9490214943684395
87,0.21879319757889096,0.4303338687774823,0.0,0.04375863951577819,-1.4109256079424812,0.21930949408338204,0.43173304629642834,0.0,0.04386189881667641,-1.4184012322619295,0.22858224459989143,0.4568624514902207,0.1244923078620075,0.04571644891997829,-1.3365772097437412,0.24731277896713466,0.5076227072280072,0.41599354800597615,0.049462555793426934,-1.0782662038173452,0.2298107451635746,0.4601917213105003,0.4595141441320164,0.03447161177453619,-1.1981990484293292
88,0.21887245192129015,0.43054865019319827,0.0,0.043774490384258034,-1.4120625114055079,0.2202908640080778,0.4343925853877447,0.0,0.04405817280161556,-1.404971027644437,0.22739378213898945,0.45364168601352156,0.1249764640943898,0.04547875642779789,-1.3245551913998503,0.2455524988213854,0.5028523003289578,0.3995363645699706,0.04911049976427709,-1.191190364611889,0.25431630235379965,0.5266024454032511,0.47548717133563967,0.03814744535306994,-0.9031272915803121
89,0.2190919978741697,0.4311436256752566,0.0,0.04381839957483394,-1.4109706801006712,0.2208972950548956,0.4360360299590667,0.0,0.044179459010979125,-1.3916281460353412,0.22594047253180882,0.44970317759297784,0.12427593182007243,0.04518809450636177,-1.341779764310973,0.2469799568587442,0.5067207502946998,0.39610089355805417,0.04939599137174884,-1.2114641514193956,0.2660529923933465,0.5584091934779039,0.4796231746218734,0.03990794885900197,-0.7954090323670205
90,0.2193735320771297,0.43190659099493145,0.0,0.04387470641542594,-1.407952314095269,0.22116044241312324,0.4367491664312283,0.0,0.04423208848262465,-1.3834711258054164,0.2248814448488702,0.446833183872277,0.12194218393384494,0.04497628896977404,-1.361632340442273,0.24883382747594499,0.51174478990771,0.399658886248784,0.049766765495189,-1.197976108699259,0.2694890087125074,0.5677208908198033,0.4783989298173712,0.04042335130687611,-0.7664886080672099
91,0.21965386594757602,0.43266630338096485,0.0,0.04393077318951521,-1.4040949213875136,0.2212552417241412,0.437006075133174,0.0,0.044251048344828244,-1.3799522390731587,0.22466484982461624,0.44624620548676486,0.1199294345817804,0.04493296996492325,-1.3720492830631037,0.2455680703328359,0.5028944995469807,0.40551305255052345,0.04911361406656718,-1.1715852988124995,0.24864410971358278,0.5112306496303056,0.47455751286769615,0.03729661645703741,-0.9614225328032646
92,0.2199062897962764,0.4333503788516976,0.0,0.04398125795925528,-1.4002686334842922,0.22130504266761675,0.43714103703961177,0.0,0.044261008533523355,-1.3786875986243239,0.22388635309084717,0.44413645824077824,0.12129600858985602,0.04477727061816944,-1.374540275858408,0.24948144403758626,0.5134998483403422,0.39775425058321995,0.04989628880751726,-1.2098156590370928,0.27548403298201235,0.583967569056944,0.480949740826924,0.041322604947301854,-0.7182672648036137
93,0.22012766181567422,0.4339503030235074,0.0,0.04402553236313485,-1.39683573426617,0.22123181426160962,0.43694258607482284,0.0,0.044246362852321926,-1.3780238891065069,0.22409153882732483,0.44469251714722174,0.1184731943117311,0.04481830776546497,-1.3841660455285707,0.24530152461007732,0.5021721534148437,0.4080387263497931,0.04906030492201546,-1.1617449431296891,0.24498180875372114,0.5013057147797321,0.4734880793384757,0.03674727131305817,-1.0020450679443207
94,0.2203028772470992,0.4344251415910548,0.0,0.044060575449419846,-1.3938347856898385,0.2212529874784942,0.43699996606638,0.0,0.044250597495698846,-1.3789999756484488,0.2238777982791992,0.44411327446937454,0.1206876739210434,0.04477555965583985,-1.377237812778753,0.2485316128767948,0.5109257801539154,0.3997118993500686,0.04970632257535896,-1.2007594635724677,0.26753916452187176,0.5624367602218747,0.479600426728888,0.04013087467828076,-0.7805956215096772
95,0.22045405172861607,0.4348348285328349,0.0,0.044090810345723215,-1.3914659086311496,0.2211965140720244,0.4368469216044022,0.0,0.044239302814404885,-1.3787176520075755,0.22427562940099074,0.4451914075907608,0.11824714297634807,0.04485512588019815,-1.3834403757300313,0.25484316632071397,0.5280302610317452,0.4094497491680066,0.0509686332641428,-1.1548333027841924,0.2799758766321792,0.5961405870790765,0.4723031078556454,0.04199638149482688,-0.6835357521017353
96,0.22057239480374707,0.43515554147356933,0.0,0.044114478960749416,-1.3894265637759282,0.22122690276954704,0.4369292757982305,0.0,0.04424538055390941,-1.379470846742045,0.2255612936333521,0.4486755925023092,0.11865652760315083,0.04511225872667042,-1.3769473871061348,0.25853607878389284,0.5380381538858885,0.4099271964636507,0.05170721575677857,-1.106968721496062,0.2791421140700133,0.5938810679404155,0.4714162759331985,0.041871317110501995,-0.6892554935384654
97,0.22067691844354972,0.4354388033700535,0.0,0.04413538368870995,-1.3878330168733917,0.2214579480369749,0.4375554147343494,0.0,0.04429158960739499,-1.379065476939823,0.22731284004915583,0.4534223307565199,0.12010360038082121,0.04546256800983117,-1.3602326083455352,0.2606240662258201,0.5436966564385368,0.4092541393577575,0.05212481324516402,-1.0713018461821233,0.274869621474268,0.5823024972202385,0.47064226026142125,0.0412304432211402,-0.7209842672530007
98,0.22080204387760016,0.4357778966872633,0.0,0.044160408775520035,-1.386427669317873,0.22193168866379484,0.4388392646715307,0.0,0.04438633773275897,-1.3759888488842906,0.2291070556061509,0.45828470353970435,0.12202603498958461,0.045821411121230185,-1.3383743609354048,0.2582832950978706,0.5373531032462618,0.40835998372577453,0.05165665901957413,-1.0522389145762663,0.25858940488601917,0.5381826690678027,0.4696139812846409,0.03878841073290287,-0.859281699558094
99,0.2209839641944558,0.43627090567603194,0.0,0.044196792838891164,-1.384747926546458,0.22262918696869938,0.44072950398021515,0.0,0.04452583739373988,-1.3697101473720301,0.23017039206235793,0.46116637415273154,0.12403397785654853,0.04603407841247159,-1.3159558518196919,0.25080357048023855,0.5170828468299148,0.40742605681090754,0.050160714096047714,-1.073414389638419,0.23968294685353259,0.48694565542962764,0.46853996533254383,0.035952442028029885,-1.0658158656672785
100,0.22125092628176274,0.4369943801673787,0.0,0.04425018525635255,-1.382310784578793,0.22339777689586177,0.4428124035118205,0.0,0.044679555379172356,-1.3605378189746133,0.22969405724299907,0.4598754938834663,0.1252394089089982,0.04593881144859982,-1.3026944341448796,0.2525226573446466,0.5217416188201804,0.40686539120511706,0.05050453146892932,-1.1462229445922816,0.2658064058008218,0.5577409371295985,0.46789519988588474,0.03987096087012327,-0.7937272515489389
101,0.22160251009309131,0.4379471818240957,0.0,0.044320502018618264,-1.3787451324771722,0.22401005811353208,0.444471702204694,0.0,0.04480201162270642,-1.3505285100798867,0.23008391982867826,0.46093203205603867,0.12503679540986848,0.04601678396573566,-1.304913277680245,0.2530261056438727,0.5231059773546686,0.4069596300419216,0.05060522112877454,-1.117602746392679,0.2588658884089917,0.5389319469078366,0.46800357454820996,0.03882988326134876,-0.8558628025133754
102,0.22200047878658222,0.4390256877685155,0.0,0.044400095757316446,-1.3740686814627296,0.22456435813898823,0.44597387029536106,0.0,0.04491287162779765,-1.3426272086108468,0.23030438290022529,0.4615294929545401,0.12531142775338913,0.04606087658004506,-1.3019067329452056,0.24579493085774792,0.5035092977174741,0.40683189406819104,0.04915898617154959,-1.1174903398924083,0.23557207674169817,0.47580508602086224,0.4678566781784198,0.03533581151125472,-1.1199224471456013
103,0.22242836624924395,0.440185274388195,0.0,0.04448567324984879,-1.3688017410427964,0.22508082474381452,0.44737350879082527,0.0,0.045016164948762906,-1.3355287808792966,0.22925438048417646,0.45868395795169775,0.12736306849550721,0.045850876096835295,-1.298132559735511,0.25236423630581883,0.5213122935117042,0.39861608685273914,0.05047284726116377,-1.1902753640869652,0.2775446567934291,0.5895519154293472,0.4740208446517537,0.04163169851901436,-0.6975731841781017
104,0.2228753675739787,0.44139666009208317,0.0,0.04457507351479574,-1.363169952531896,0.22535421882001302,0.44811441414637676,0.0,0.04507084376400261,-1.328961048034801,0.22994880309277582,0.4605658620400429,0.12465029905964435,0.04598976061855517,-1.3091572237998823,0.2548150745517525,0.5279541315765651,0.4071393957862119,0.050963014910350504,-1.1129139831326482,0.2629168748619872,0.5499102299782852,0.4682103051541438,0.039437531229298085,-0.8166867406006137
105,0.22329662274874715,0.4425382730318351,0.0,0.044659324549749434,-1.357320720676703,0.22570066693160196,0.4490532979176205,0.0,0.04514013338632039,-1.325502260562034,0.23092733617525552,0.46321771321207456,0.12541248524794854,0.046185467235051104,-1.3008022932666732,0.25221634726042996,0.5209115101908671,0.4067848905823494,0.05044326945208599,-1.09270821492859,0.2486013632078484,0.5111148054413236,0.467802624169702,0.03729020448117726,-0.9596254374078366
106,0.22370863975452182,0.44365485028325696,0.0,0.044741727950904364,-1.3518400252340146,0.22614358242211102,0.4502536109000299,0.0,0.045228716484422206,-1.3211368820401177,0.23109381975596185,0.46366888822753893,0.12639195250719634,0.04621876395119237,-1.290150198923793,0.24855822586864107,0.5109979020830382,0.4063293244152575,0.04971164517372822,-1.1215413362581808,0.24451721301570106,0.5000466477390273,0.46727872307754625,0.03667758195235516,-1.0066122802958364
107,0.22412971210781157,0.4447959677718471,0.0,0.04482594242156232,-1.3465089553584375,0.2265138729126309,0.45125710816431136,0.0,0.045302774582526184,-1.3155844846562763,0.2303252156291459,0.46158595021448756,0.12695804316228565,0.04606504312582918,-1.289925722982625,0.24865189035618826,0.511251735382624,0.4037584880279337,0.04973037807123765,-1.163632637002226,0.25445096608030504,0.5269673877515042,0.4692834688097807,0.03816764491204575,-0.8963683568109282
108,0.22454556374083137,0.4459229369670227,0.0,0.04490911274816628,-1.34109053347241,0.22674008793521724,0.4518701570060088,0.0,0.04534801758704345,-1.3109668753575385,0.23021642449921492,0.4612911233041055,0.12591381813846533,0.04604328489984299,-1.295338281877669,0.2429165653593767,0.495708849212403,0.406551712493737,0.04858331307187534,-1.1506900197982557,0.2350320204708823,0.47434151889128,0.4675344693677977,0.03525480307063235,-1.1296006440694277
109,0.2249312366869806,0.44696812110292844,0.0,0.04498624733739612,-1.3357686202125256,0.22695543368094406,0.4524537498128566,0.0,0.045391086736188815,-1.3081567601758874,0.22937329266703588,0.4590062131897991,0.12842464587009483,0.04587465853340718,-1.2934048128104743,0.24451345798900448,0.5000364715149173,0.3954877595517066,0.0489026915978009,-1.2045967510738935,0.25065422478067495,0.5166781159367885,0.4760875945781985,0.03759813371710124,-0.9359471126329975
110,0.2252894811755195,0.4479389733753916,0.0,0.0450578962351039,-1.3308587536918006,0.2269569362814193,0.4524578219008653,0.0,0.04539138725628386,-1.3054892628699983,0.22888180803886055,0.45767427652807735,0.126581911208165,0.04577636160777211,-1.305385670054161,0.2446010142825299,0.5002737514431704,0.3994445935464912,0.04892020285650598,-1.187731994460829,0.2472308871475333,0.507400778177597,0.4739734952453437,0.037084633072129995,-0.9743714452272608
111,0.22558611387698713,0.4487428560351955,0.0,0.045117222775397425,-1.32632016270497,0.22681926321446047,0.4520847241584295,0.0,0.0453638526428921,-1.305470676043152,0.2280560275568534,0.45543638904296313,0.1261642506419176,0.045611205511370684,-1.3150317204900244,0.2505880783729693,0.5164988573793207,0.39761498992140676,0.050117615674593864,-1.1986364683202886,0.2678802865841068,0.5633612102550319,0.4762207594366756,0.04018204298761602,-0.7680608499521401
112,0.22580620670283733,0.44933931355782475,0.0,0.04516124134056747,-1.3225781200869513,0.22662635660709116,0.4515619420246373,0.0,0.04532527132141823,-1.3071751529780113,0.22914683805343397,0.4583925150499566,0.12361068063798956,0.045829367610686796,-1.3206475190430742,0.2484496323816469,0.5107036107903711,0.4076229392381443,0.04968992647632939,-1.1225548876841882,0.24408731263651148,0.49888160606100673,0.46876638012386607,0.03661309689547672,-1.011832826542289
113,0.22595284660237946,0.44973671165956497,0.0,0.045190569320475896,-1.3198109390626924,0.22674211463018912,0.4518756494043066,0.0,0.04534842292603783,-1.3095685427601134,0.23019620251228165,0.461236321171495,0.13491973942267335,0.046039240502456336,-1.3016396788936762,0.2392301858859345,0.4857186609374919,0.4379283186667939,0.047846037177186905,-1.1331342941300626,0.22130412423083745,0.43713854805105,0.4271519419105327,0.03319561863462562,-1.3463303209668944
