theta_evp,theta_4,theta_3,theta_2,theta_1,root_depth
0.22361681806417474,0.20812006618186926,0.16753690336330432,0.1827316390618338,0.19249164154705292,0.5253378696139273
0.3,0.21891800927442895,0.166237062305575,0.1820213359090607,0.19176338463656759,0.5253378696139273
0.27023338715046435,0.21398832942909582,0.16547858283528416,0.1813113435421454,0.19104984846974107,0.5253378696139273
0.24379453744508622,0.20908056765390717,0.16470000844284025,0.18061642224317492,0.19034962861669238,0.5253378696139273
0.22258943554333152,0.20475856389929234,0.16425449780466195,0.17993519355557647,0.18966240252999983,0.5253378696139273
0.3,0.21798272257613127,0.1635569863882938,0.17927464624459163,0.18898779611517216,0.5253378696139273
0.27101945043354353,0.2125528715692871,0.16303610980461652,0.1786274768923773,0.1883258854669538,0.5253378696139273
0.24662705487829062,0.20850935018401673,0.16277731305352894,0.17799685606010685,0.18767630339609218,0.5253378696139273
0.2271125652417666,0.20525531371027034,0.16286156486372244,0.1773875273115408,0.18703889982933466,0.5253378696139273
0.3,0.22512459562330964,0.16303528967302397,0.17680605714669875,0.18641379955657894,0.5253378696139273
0.27718302530047084,0.2216308295758428,0.16433850768406547,0.17625332157802467,0.18580146528087982,0.5253378696139273
0.2561168737713355,0.2179127932419764,0.1653192093222639,0.175758695455818,0.18520234550134174,0.5253378696139273
0.23814473838486322,0.21468173260449766,0.16629139754469677,0.175314540336763,0.18461840172371027,0.5253378696139273
0.3,0.2383485989720011,0.1664022790062048,0.17492137479548853,0.18405097860437608,0.5253378696139273
0.2765218782725095,0.23101872391755118,0.16770384855546508,0.1745491720263902,0.18350131392001853,0.5253378696139273
0.2555246217680252,0.22495439549089258,0.1686750140032539,0.174240838368118,0.1829689776953457,0.5253378696139273
0.2370470976221344,0.21964375145419382,0.1694161140902358,0.17398452290386326,0.18245579639804424,0.5253378696139273
0.3,0.24439438070016048,0.16990281933184073,0.17377061505039232,0.1819628483226856,0.5253378696139273
0.27423343954448504,0.23408474996232181,0.17017622764055657,0.17358751448409449,0.18149065794940805,0.5253378696139273
0.2525569666127858,0.22690825403848322,0.17074449135618147,0.17342498197787515,0.18103914835081605,0.5253378696139273
0.23273937865095232,0.22049416435212763,0.171043400445293,0.17329574974952364,0.1806077596416115,0.5253378696139273
