train/learning_rate,train/critic_loss,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,time/total_timesteps,train/n_updates,time/fps,time/episodes
0.0003,0.15970449149608612,288.0,6598,122.25093529,-27.568645477294922,1635840,1635739,247,5680
0.0003,7.205389976501465,288.0,6610,121.85459024000002,-28.564552307128906,1638720,1638619,247,5690
0.0003,0.8097027540206909,288.0,6622,122.04853614000001,-28.655841827392578,1641600,1641499,247,5700
0.0003,2.543004274368286,288.0,6633,121.79795734999998,-25.851247787475586,1644480,1644379,247,5710
0.0003,2.1695547103881836,288.0,6645,119.79170024999999,-29.87049102783203,1647360,1647259,247,5720
0.0003,29.429004669189453,288.0,6656,120.26169810000002,-29.187244415283203,1650240,1650139,247,5730
0.0003,1.6443901062011719,288.0,6668,118.91125576000002,-25.985633850097656,1653120,1653019,247,5740
0.0003,0.30550211668014526,288.0,6680,119.66175786000002,-28.74787139892578,1656000,1655899,247,5750
0.0003,7.62299919128418,288.0,6691,118.98995425999999,-28.951229095458984,1658880,1658779,247,5760
0.0003,1.4168145656585693,288.0,6703,118.94686202000001,-26.787715911865234,1661760,1661659,247,5770
0.0003,0.2531256079673767,288.0,6714,120.43543388,-28.45475196838379,1664640,1664539,247,5780
0.0003,4.748241424560547,288.0,6726,120.69760187000001,-29.088245391845703,1667520,1667419,247,5790
0.0003,0.16390112042427063,288.0,6737,120.8380387,-29.16023063659668,1670400,1670299,247,5800
0.0003,0.340318500995636,288.0,6749,120.42553192,-29.51753044128418,1673280,1673179,247,5810
0.0003,0.2335107922554016,288.0,6760,120.93187915,-28.13571548461914,1676160,1676059,247,5820
0.0003,0.1721942126750946,288.0,6772,120.07434993000003,-29.870698928833008,1679040,1678939,247,5830
0.0003,2.1930360794067383,288.0,6783,119.76598023000001,-29.534690856933594,1681920,1681819,247,5840
0.0003,1.9349528551101685,288.0,6795,118.12595318,-29.760120391845703,1684800,1684699,247,5850
0.0003,2.8689181804656982,288.0,6807,118.51998409,-26.516916275024414,1687680,1687579,247,5860
0.0003,0.2490367293357849,288.0,6818,116.22372976000001,-28.639068603515625,1690560,1690459,247,5870
0.0003,6.713992595672607,288.0,6830,115.04997770999998,-28.36203384399414,1693440,1693339,247,5880
0.0003,0.1594560742378235,288.0,6841,115.88684224,-29.43555450439453,1696320,1696219,247,5890
0.0003,2.8283190727233887,288.0,6853,116.02541208000001,-28.186355590820312,1699200,1699099,247,5900
0.0003,1.6620690822601318,288.0,6864,117.30150531,-26.606861114501953,1702080,1701979,247,5910
0.0003,0.22526440024375916,288.0,6875,118.63646015000002,-27.9559383392334,1704960,1704859,247,5920
0.0003,0.217912957072258,288.0,6887,119.58712626999998,-28.78012466430664,1707840,1707739,247,5930
0.0003,0.9323540925979614,288.0,6899,121.31620491999998,-27.347122192382812,1710720,1710619,247,5940
0.0003,2.410094976425171,288.0,6910,123.53842115000003,-30.976905822753906,1713600,1713499,247,5950
0.0003,0.15334343910217285,288.0,6922,123.34548602,-28.847322463989258,1716480,1716379,247,5960
0.0003,5.308697700500488,288.0,6933,125.37108880000001,-29.492938995361328,1719360,1719259,247,5970
0.0003,0.2634555697441101,288.0,6945,125.43749463,-26.454669952392578,1722240,1722139,247,5980
0.0003,0.12432250380516052,288.0,6956,125.78124453000002,-29.538307189941406,1725120,1725019,247,5990
0.0003,0.18866297602653503,288.0,6968,125.33771888999996,-27.58061981201172,1728000,1727899,247,6000
0.0003,0.19385547935962677,288.0,6980,125.14807200000001,-28.985546112060547,1730880,1730779,247,6010
0.0003,0.2638298273086548,288.0,6991,124.70548118999999,-27.825149536132812,1733760,1733659,247,6020
0.0003,0.1576763391494751,288.0,7003,124.75746667,-27.50067901611328,1736640,1736539,247,6030
0.0003,2.162869453430176,288.0,7014,124.75266586000002,-29.47241973876953,1739520,1739419,247,6040
0.0003,0.2976306676864624,288.0,7026,123.84334984000002,-28.56406021118164,1742400,1742299,247,6050
0.0003,5.000224590301514,288.0,7038,124.38671298999999,-30.849773406982422,1745280,1745179,247,6060
0.0003,0.13669168949127197,288.0,7049,123.97743202,-30.315454483032227,1748160,1748059,247,6070
0.0003,0.31000685691833496,288.0,7061,123.11719233999999,-28.88693618774414,1751040,1750939,247,6080
0.0003,0.1963130235671997,288.0,7072,122.76453802,-29.111801147460938,1753920,1753819,247,6090
0.0003,0.19578510522842407,288.0,7084,122.76483800000001,-29.535213470458984,1756800,1756699,247,6100
0.0003,3.0362391471862793,288.0,7095,123.14892693000002,-29.852981567382812,1759680,1759579,247,6110
0.0003,0.9555933475494385,288.0,7107,123.4515261,-29.34093475341797,1762560,1762459,247,6120
0.0003,0.5961720943450928,288.0,7119,123.69140805000002,-28.89804458618164,1765440,1765339,247,6130
0.0003,2.1569883823394775,288.0,7130,122.97575397,-29.91349983215332,1768320,1768219,247,6140
0.0003,3.290891170501709,288.0,7142,123.88194836999999,-26.505390167236328,1771200,1771099,247,6150
0.0003,0.25714269280433655,288.0,7153,123.37218901,-28.813316345214844,1774080,1773979,247,6160
0.0003,0.17652130126953125,288.0,7164,122.79912513,-29.572994232177734,1776960,1776859,248,6170
0.0003,0.1683446317911148,288.0,7176,122.36295521,-26.900911331176758,1779840,1779739,248,6180
0.0003,2.827881336212158,288.0,7187,121.98496053999997,-29.459379196166992,1782720,1782619,248,6190
0.0003,0.17736943066120148,288.0,7199,122.22566261,-28.40045928955078,1785600,1785499,248,6200
0.0003,0.16761286556720734,288.0,7210,122.42268786999999,-28.837345123291016,1788480,1788379,248,6210
0.0003,3.16864275932312,288.0,7222,122.45764863000001,-26.280906677246094,1791360,1791259,248,6220
0.0003,2.6547226905822754,288.0,7233,121.55796310999999,-26.756053924560547,1794240,1794139,248,6230
0.0003,0.6859837770462036,288.0,7244,122.07266318,-29.395694732666016,1797120,1797019,248,6240
0.0003,0.12077262997627258,288.0,7256,121.28936732999996,-27.52157211303711,1800000,1799899,248,6250
0.0003,0.24230098724365234,288.0,7268,121.63439220999999,-30.484352111816406,1802880,1802779,248,6260
0.0003,0.17776429653167725,288.0,7279,119.83696212999997,-28.07151985168457,1805760,1805659,248,6270
0.0003,2.943321943283081,288.0,7291,121.56454609000001,-27.20985984802246,1808640,1808539,248,6280
0.0003,0.29785221815109253,288.0,7302,120.68855344000002,-28.373891830444336,1811520,1811419,248,6290
0.0003,3.669893264770508,288.0,7314,120.47985278000002,-27.905736923217773,1814400,1814299,248,6300
0.0003,0.2058658003807068,288.0,7325,119.92364548999998,-28.459400177001953,1817280,1817179,248,6310
0.0003,2.3901963233947754,288.0,7337,120.05970511999998,-28.644428253173828,1820160,1820059,248,6320
0.0003,0.15124277770519257,288.0,7349,119.88762364,-28.015300750732422,1823040,1822939,248,6330
0.0003,11.025314331054688,288.0,7360,119.96657146,-28.609378814697266,1825920,1825819,248,6340
0.0003,0.3667237162590027,288.0,7371,120.42147291,-28.426624298095703,1828800,1828699,248,6350
0.0003,2.496513843536377,288.0,7383,119.92921242,-31.655345916748047,1831680,1831579,248,6360
0.0003,2.67724609375,288.0,7394,121.04698833999998,-29.52061653137207,1834560,1834459,248,6370
0.0003,4.743185043334961,288.0,7406,121.31073453,-28.790281295776367,1837440,1837339,248,6380
0.0003,0.1590515375137329,288.0,7417,120.49245789000001,-28.867931365966797,1840320,1840219,248,6390
0.0003,1.114338994026184,288.0,7429,119.26557499999998,-28.71916961669922,1843200,1843099,248,6400
0.0003,2.3682358264923096,288.0,7440,119.02673625000001,-28.093050003051758,1846080,1845979,248,6410
0.0003,2.4757633209228516,288.0,7451,118.35214928,-27.818531036376953,1848960,1848859,248,6420
0.0003,0.18937744200229645,288.0,7462,118.48363592,-26.63965606689453,1851840,1851739,248,6430
0.0003,0.9206448793411255,288.0,7474,118.71911830000003,-25.107799530029297,1854720,1854619,248,6440
0.0003,0.15255317091941833,288.0,7485,119.05146592,-29.017333984375,1857600,1857499,248,6450
0.0003,0.23934029042720795,288.0,7497,119.77889277999999,-28.982864379882812,1860480,1860379,248,6460
0.0003,0.5373138189315796,288.0,7508,121.30093371,-28.593477249145508,1863360,1863259,248,6470
0.0003,0.32618415355682373,288.0,7520,121.11502313999999,-26.490882873535156,1866240,1866139,248,6480
0.0003,4.183603763580322,288.0,7531,123.05005756000003,-28.907114028930664,1869120,1869019,248,6490
0.0003,2.9599318504333496,288.0,7543,121.52540164999999,-27.329618453979492,1872000,1871899,248,6500
0.0003,7.499821186065674,288.0,7554,119.55955040999997,-28.89190673828125,1874880,1874779,248,6510
0.0003,1.581937551498413,288.0,7566,119.60652061999997,-27.70719337463379,1877760,1877659,248,6520
0.0003,2.5539913177490234,288.0,7577,119.82057861999999,-27.87659454345703,1880640,1880539,248,6530
0.0003,0.32582905888557434,288.0,7589,119.52644267999999,-27.152753829956055,1883520,1883419,248,6540
0.0003,1.9941909313201904,288.0,7601,117.96602069000002,-26.114028930664062,1886400,1886299,248,6550
0.0003,1.2242928743362427,288.0,7612,115.6999036,-27.50294303894043,1889280,1889179,248,6560
0.0003,0.41205495595932007,288.0,7624,115.71040823999999,-25.238399505615234,1892160,1892059,248,6570
0.0003,0.7128962278366089,288.0,7635,115.82331830999999,-27.01087188720703,1895040,1894939,248,6580
0.0003,1.9794394969940186,288.0,7647,115.67031859999999,-26.568065643310547,1897920,1897819,248,6590
0.0003,2.32144832611084,288.0,7658,118.77245087999998,-27.829391479492188,1900800,1900699,248,6600
0.0003,0.20330828428268433,288.0,7669,121.58909599,-28.22972869873047,1903680,1903579,248,6610
0.0003,3.2650599479675293,288.0,7680,120.88521926,-25.989824295043945,1906560,1906459,248,6620
0.0003,0.4256802201271057,288.0,7692,120.66101169999997,-28.766704559326172,1909440,1909339,248,6630
0.0003,0.2556089162826538,288.0,7703,119.64748944000002,-28.97066307067871,1912320,1912219,248,6640
0.0003,3.0312771797180176,288.0,7715,119.98011783,-26.576011657714844,1915200,1915099,248,6650
0.0003,0.10318861901760101,288.0,7726,122.34371967999999,-27.065601348876953,1918080,1917979,248,6660
0.0003,2.2769951820373535,288.0,7738,122.34017251000002,-27.023412704467773,1920960,1920859,248,6670
0.0003,1.5501881837844849,288.0,7749,122.23514340000001,-27.039642333984375,1923840,1923739,248,6680
0.0003,1.3044335842132568,288.0,7761,121.98650275,-27.574674606323242,1926720,1926619,248,6690
0.0003,0.17626452445983887,288.0,7773,121.52446436000002,-27.52950668334961,1929600,1929499,248,6700
0.0003,0.4180600643157959,288.0,7784,120.96434307999998,-26.389169692993164,1932480,1932379,248,6710
0.0003,0.3014185428619385,288.0,7796,121.26485064999999,-27.047317504882812,1935360,1935259,248,6720
0.0003,0.30094635486602783,288.0,7807,120.81453107000002,-28.385547637939453,1938240,1938139,248,6730
0.0003,4.538847923278809,288.0,7819,121.6854381,-26.91802215576172,1941120,1941019,248,6740
0.0003,1.8353829383850098,288.0,7830,121.82306023,-26.376529693603516,1944000,1943899,248,6750
0.0003,4.208034515380859,288.0,7842,120.10417396000001,-24.822900772094727,1946880,1946779,248,6760
0.0003,1.907605767250061,288.0,7853,120.43705953999999,-27.31145477294922,1949760,1949659,248,6770
0.0003,6.329682350158691,288.0,7865,120.23656804000002,-27.633113861083984,1952640,1952539,248,6780
0.0003,10.17820930480957,288.0,7876,120.46907800999998,-27.459653854370117,1955520,1955419,248,6790
0.0003,1.9042037725448608,288.0,7888,120.91735551000002,-27.032230377197266,1958400,1958299,248,6800
0.0003,0.23596371710300446,288.0,7899,121.29100116,-26.73648452758789,1961280,1961179,248,6810
0.0003,4.4918060302734375,288.0,7910,122.16255740000001,-26.55252456665039,1964160,1964059,248,6820
0.0003,1.820652723312378,288.0,7922,123.87181235,-27.50625228881836,1967040,1966939,248,6830
0.0003,3.464017391204834,288.0,7933,124.28094795999999,-27.09988021850586,1969920,1969819,248,6840
0.0003,2.7969484329223633,288.0,7945,124.73283083000003,-27.77009391784668,1972800,1972699,248,6850
0.0003,0.2731921970844269,288.0,7956,125.96633263,-28.023971557617188,1975680,1975579,248,6860
0.0003,0.4591977000236511,288.0,7968,125.90739468,-27.143436431884766,1978560,1978459,248,6870
0.0003,3.4733142852783203,288.0,7979,127.04540305,-28.6888370513916,1981440,1981339,248,6880
0.0003,0.17185917496681213,288.0,7991,127.56760426,-27.213029861450195,1984320,1984219,248,6890
0.0003,0.08941914886236191,288.0,8002,128.01936414,-27.315670013427734,1987200,1987099,248,6900
0.0003,32.570011138916016,288.0,8014,128.05707300999998,-26.11814308166504,1990080,1989979,248,6910
0.0003,1.9771541357040405,288.0,8025,128.33725548,-27.722795486450195,1992960,1992859,248,6920
0.0003,5.787413597106934,288.0,8036,128.18169214000002,-28.40401840209961,1995840,1995739,248,6930
0.0003,3.1255130767822266,288.0,8048,128.05369131,-27.040712356567383,1998720,1998619,248,6940
