,Date,dir,temp
22079,2006-07-08 23:00:00,0.0,4.52
22080,2006-07-09 00:00:00,0.0,4.09
22081,2006-07-09 01:00:00,0.0,4.38
22082,2006-07-09 02:00:00,0.0,5.33
22083,2006-07-09 03:00:00,0.0,5.79
22084,2006-07-09 04:00:00,0.0,6.19
22085,2006-07-09 05:00:00,0.0,6.51
22086,2006-07-09 06:00:00,0.0,6.83
22087,2006-07-09 07:00:00,0.0,6.85
22088,2006-07-09 08:00:00,0.0,7.33
22089,2006-07-09 09:00:00,3.4,8.23
22090,2006-07-09 10:00:00,5.44,8.75
22091,2006-07-09 11:00:00,6.93,10.15
22092,2006-07-09 12:00:00,7.79,11.15
22093,2006-07-09 13:00:00,7.96,11.41
22094,2006-07-09 14:00:00,7.45,11.94
22095,2006-07-09 15:00:00,6.31,12.26
22096,2006-07-09 16:00:00,4.57,11.61
22097,2006-07-09 17:00:00,2.25,11.36
22098,2006-07-09 18:00:00,0.0,10.93
22099,2006-07-09 19:00:00,0.0,10.2
22100,2006-07-09 20:00:00,0.0,9.88
22101,2006-07-09 21:00:00,0.0,9.98
22102,2006-07-09 22:00:00,0.0,10.08
22103,2006-07-09 23:00:00,0.0,9.77
22104,2006-07-10 00:00:00,0.0,9.6
22105,2006-07-10 01:00:00,0.0,8.91
22106,2006-07-10 02:00:00,0.0,8.28
22107,2006-07-10 03:00:00,0.0,8.56
22108,2006-07-10 04:00:00,0.0,8.72
22109,2006-07-10 05:00:00,0.0,9.04
22110,2006-07-10 06:00:00,0.0,9.51
22111,2006-07-10 07:00:00,0.0,9.47
22112,2006-07-10 08:00:00,0.0,9.12
22113,2006-07-10 09:00:00,3.34,10.22
22114,2006-07-10 10:00:00,5.42,11.81
22115,2006-07-10 11:00:00,6.98,13.28
22116,2006-07-10 12:00:00,7.84,14.48
22117,2006-07-10 13:00:00,8.04,15.29
22118,2006-07-10 14:00:00,7.56,15.45
22119,2006-07-10 15:00:00,6.4,14.8
22120,2006-07-10 16:00:00,4.67,14.49
22121,2006-07-10 17:00:00,235.35,13.12
22122,2006-07-10 18:00:00,0.0,12.04
22123,2006-07-10 19:00:00,0.0,11.17
22124,2006-07-10 20:00:00,0.0,10.76
22125,2006-07-10 21:00:00,0.0,10.34
22126,2006-07-10 22:00:00,0.0,10.18
22127,2006-07-10 23:00:00,0.0,10.21
22128,2006-07-11 00:00:00,0.0,10.64
22129,2006-07-11 01:00:00,0.0,11.12
22130,2006-07-11 02:00:00,0.0,10.46
22131,2006-07-11 03:00:00,0.0,10.39
22132,2006-07-11 04:00:00,0.0,9.86
22133,2006-07-11 05:00:00,0.0,9.89
22134,2006-07-11 06:00:00,0.0,10.12
22135,2006-07-11 07:00:00,0.0,10.39
22136,2006-07-11 08:00:00,0.0,11.03
22137,2006-07-11 09:00:00,3.36,11.61
22138,2006-07-11 10:00:00,5.4,11.92
22139,2006-07-11 11:00:00,6.89,13.48
22140,2006-07-11 12:00:00,7.75,14.85
22141,2006-07-11 13:00:00,7.96,15.43
22142,2006-07-11 14:00:00,7.47,15.31
22143,2006-07-11 15:00:00,6.31,14.08
22144,2006-07-11 16:00:00,4.57,13.36
22145,2006-07-11 17:00:00,229.31,12.62
22146,2006-07-11 18:00:00,0.0,12.32
22147,2006-07-11 19:00:00,0.0,11.95
22148,2006-07-11 20:00:00,0.0,11.34
22149,2006-07-11 21:00:00,0.0,12.24
22150,2006-07-11 22:00:00,0.0,11.54
22151,2006-07-11 23:00:00,0.0,11.82
22152,2006-07-12 00:00:00,0.0,12.46
22153,2006-07-12 01:00:00,0.0,12.08
22154,2006-07-12 02:00:00,0.0,11.36
22155,2006-07-12 03:00:00,0.0,11.12
22156,2006-07-12 04:00:00,0.0,11.44
22157,2006-07-12 05:00:00,0.0,12.08
22158,2006-07-12 06:00:00,0.0,12.33
22159,2006-07-12 07:00:00,0.0,11.92
22160,2006-07-12 08:00:00,0.0,11.72
22161,2006-07-12 09:00:00,3.3,11.43
22162,2006-07-12 10:00:00,5.31,11.91
22163,2006-07-12 11:00:00,6.8,12.23
22164,2006-07-12 12:00:00,7.67,12.76
22165,2006-07-12 13:00:00,7.87,13.05
22166,2006-07-12 14:00:00,7.42,13.36
22167,2006-07-12 15:00:00,6.29,12.27
22168,2006-07-12 16:00:00,4.55,11.66
22169,2006-07-12 17:00:00,231.32,10.9
22170,2006-07-12 18:00:00,0.0,10.3
22171,2006-07-12 19:00:00,0.0,9.82
22172,2006-07-12 20:00:00,0.0,9.94
22173,2006-07-12 21:00:00,0.0,9.79
22174,2006-07-12 22:00:00,0.0,10.64
22175,2006-07-12 23:00:00,0.0,10.6
22176,2006-07-13 00:00:00,0.0,10.21
22177,2006-07-13 01:00:00,0.0,10.05
22178,2006-07-13 02:00:00,0.0,9.71
22179,2006-07-13 03:00:00,0.0,9.12
22180,2006-07-13 04:00:00,0.0,8.62
22181,2006-07-13 05:00:00,0.0,8.47
22182,2006-07-13 06:00:00,0.0,7.94
22183,2006-07-13 07:00:00,0.0,8.21
22184,2006-07-13 08:00:00,0.0,7.9
22185,2006-07-13 09:00:00,3.42,8.25
22186,2006-07-13 10:00:00,5.51,8.28
22187,2006-07-13 11:00:00,7.02,9.89
22188,2006-07-13 12:00:00,7.91,10.61
22189,2006-07-13 13:00:00,8.11,11.0
22190,2006-07-13 14:00:00,7.6,10.88
22191,2006-07-13 15:00:00,6.44,10.07
22192,2006-07-13 16:00:00,4.68,9.3
22193,2006-07-13 17:00:00,2.38,8.4
22194,2006-07-13 18:00:00,0.0,8.11
22195,2006-07-13 19:00:00,0.0,8.01
22196,2006-07-13 20:00:00,0.0,7.57
22197,2006-07-13 21:00:00,0.0,7.25
22198,2006-07-13 22:00:00,0.0,7.15
22199,2006-07-13 23:00:00,0.0,6.99
22200,2006-07-14 00:00:00,0.0,6.88
22201,2006-07-14 01:00:00,0.0,7.14
22202,2006-07-14 02:00:00,0.0,7.4
22203,2006-07-14 03:00:00,0.0,7.93
22204,2006-07-14 04:00:00,0.0,8.27
22205,2006-07-14 05:00:00,0.0,8.36
22206,2006-07-14 06:00:00,0.0,9.13
22207,2006-07-14 07:00:00,0.0,9.99
22208,2006-07-14 08:00:00,0.0,10.68
22209,2006-07-14 09:00:00,3.44,11.64
22210,2006-07-14 10:00:00,5.49,12.94
22211,2006-07-14 11:00:00,7.0,15.49
22212,2006-07-14 12:00:00,7.89,17.39
22213,2006-07-14 13:00:00,8.09,18.42
22214,2006-07-14 14:00:00,7.57,18.92
22215,2006-07-14 15:00:00,643.92,18.6
22216,2006-07-14 16:00:00,470.13,18.61
22217,2006-07-14 17:00:00,242.77,17.26
22218,2006-07-14 18:00:00,0.0,15.59
22219,2006-07-14 19:00:00,0.0,14.37
22220,2006-07-14 20:00:00,0.0,13.34
22221,2006-07-14 21:00:00,0.0,12.35
22222,2006-07-14 22:00:00,0.0,11.89
22223,2006-07-14 23:00:00,0.0,11.62
22224,2006-07-15 00:00:00,0.0,11.21
22225,2006-07-15 01:00:00,0.0,11.64
22226,2006-07-15 02:00:00,0.0,11.59
22227,2006-07-15 03:00:00,0.0,11.75
22228,2006-07-15 04:00:00,0.0,11.33
22229,2006-07-15 05:00:00,0.0,9.87
22230,2006-07-15 06:00:00,0.0,9.63
22231,2006-07-15 07:00:00,0.0,9.34
22232,2006-07-15 08:00:00,0.0,10.58
22233,2006-07-15 09:00:00,351.95,13.22
22234,2006-07-15 10:00:00,561.82,15.45
22235,2006-07-15 11:00:00,715.96,17.31
22236,2006-07-15 12:00:00,8.03,18.72
22237,2006-07-15 13:00:00,8.23,19.57
22238,2006-07-15 14:00:00,7.72,19.99
22239,2006-07-15 15:00:00,6.56,19.28
22240,2006-07-15 16:00:00,4.83,18.88
22241,2006-07-15 17:00:00,2.55,17.22
22242,2006-07-15 18:00:00,0.0,15.36
22243,2006-07-15 19:00:00,0.0,14.53
22244,2006-07-15 20:00:00,0.0,14.31
22245,2006-07-15 21:00:00,0.0,13.47
22246,2006-07-15 22:00:00,0.0,12.07
22247,2006-07-15 23:00:00,0.0,11.09
22248,2006-07-16 00:00:00,0.0,11.26
22249,2006-07-16 01:00:00,0.0,11.16
22250,2006-07-16 02:00:00,0.0,11.09
22251,2006-07-16 03:00:00,0.0,10.82
22252,2006-07-16 04:00:00,0.0,10.95
22253,2006-07-16 05:00:00,0.0,11.11
22254,2006-07-16 06:00:00,0.0,10.58
22255,2006-07-16 07:00:00,0.0,9.26
22256,2006-07-16 08:00:00,0.0,9.77
22257,2006-07-16 09:00:00,3.53,11.92
22258,2006-07-16 10:00:00,5.63,14.23
22259,2006-07-16 11:00:00,7.19,16.13
22260,2006-07-16 12:00:00,8.07,17.28
22261,2006-07-16 13:00:00,825.66,19.43
22262,2006-07-16 14:00:00,774.28,19.24
22263,2006-07-16 15:00:00,657.27,18.71
22264,2006-07-16 16:00:00,480.84,18.46
22265,2006-07-16 17:00:00,251.14,16.6
22266,2006-07-16 18:00:00,0.0,15.12
22267,2006-07-16 19:00:00,0.0,13.92
22268,2006-07-16 20:00:00,0.0,13.69
22269,2006-07-16 21:00:00,0.0,13.45
22270,2006-07-16 22:00:00,0.0,12.52
22271,2006-07-16 23:00:00,0.0,11.94
22272,2006-07-17 00:00:00,0.0,11.65
22273,2006-07-17 01:00:00,0.0,11.18
22274,2006-07-17 02:00:00,0.0,10.7
22275,2006-07-17 03:00:00,0.0,10.69
22276,2006-07-17 04:00:00,0.0,10.51
22277,2006-07-17 05:00:00,0.0,10.34
22278,2006-07-17 06:00:00,0.0,10.2
22279,2006-07-17 07:00:00,0.0,9.6
22280,2006-07-17 08:00:00,0.0,10.71
22281,2006-07-17 09:00:00,353.76,13.81
22282,2006-07-17 10:00:00,563.96,16.58
22283,2006-07-17 11:00:00,718.42,18.81
22284,2006-07-17 12:00:00,807.72,20.32
22285,2006-07-17 13:00:00,827.55,21.41
22286,2006-07-17 14:00:00,776.6,21.97
22287,2006-07-17 15:00:00,660.39,21.35
22288,2006-07-17 16:00:00,484.28,21.14
22289,2006-07-17 17:00:00,254.77,19.17
22290,2006-07-17 18:00:00,0.0,16.8
22291,2006-07-17 19:00:00,0.0,15.56
22292,2006-07-17 20:00:00,0.0,14.89
22293,2006-07-17 21:00:00,0.0,14.22
22294,2006-07-17 22:00:00,0.0,13.27
22295,2006-07-17 23:00:00,0.0,12.52
22296,2006-07-18 00:00:00,0.0,12.26
22297,2006-07-18 01:00:00,0.0,11.41
22298,2006-07-18 02:00:00,0.0,10.92
22299,2006-07-18 03:00:00,0.0,10.54
22300,2006-07-18 04:00:00,0.0,10.16
22301,2006-07-18 05:00:00,0.0,10.4
22302,2006-07-18 06:00:00,0.0,10.22
22303,2006-07-18 07:00:00,0.0,9.71
22304,2006-07-18 08:00:00,0.0,11.28
22305,2006-07-18 09:00:00,361.23,14.45
22306,2006-07-18 10:00:00,574.45,16.99
22307,2006-07-18 11:00:00,732.07,19.71
22308,2006-07-18 12:00:00,824.03,22.14
22309,2006-07-18 13:00:00,846.02,23.66
22310,2006-07-18 14:00:00,796.53,24.71
22311,2006-07-18 15:00:00,679.71,24.11
22312,2006-07-18 16:00:00,501.68,24.24
22313,2006-07-18 17:00:00,268.73,21.67
22314,2006-07-18 18:00:00,0.0,19.64
22315,2006-07-18 19:00:00,0.0,18.54
22316,2006-07-18 20:00:00,0.0,17.79
22317,2006-07-18 21:00:00,0.0,16.93
22318,2006-07-18 22:00:00,0.0,15.5
22319,2006-07-18 23:00:00,0.0,14.51
22320,2006-07-19 00:00:00,0.0,14.3
22321,2006-07-19 01:00:00,0.0,13.44
22322,2006-07-19 02:00:00,0.0,12.62
22323,2006-07-19 03:00:00,0.0,12.87
22324,2006-07-19 04:00:00,0.0,12.96
22325,2006-07-19 05:00:00,0.0,12.26
22326,2006-07-19 06:00:00,0.0,11.96
22327,2006-07-19 07:00:00,0.0,11.53
22328,2006-07-19 08:00:00,0.0,12.7
22329,2006-07-19 09:00:00,379.96,15.64
22330,2006-07-19 10:00:00,594.57,18.33
22331,2006-07-19 11:00:00,752.32,21.07
22332,2006-07-19 12:00:00,841.26,23.2
22333,2006-07-19 13:00:00,859.59,24.79
22334,2006-07-19 14:00:00,805.98,25.56
22335,2006-07-19 15:00:00,686.46,24.67
22336,2006-07-19 16:00:00,505.88,24.44
22337,2006-07-19 17:00:00,271.41,22.23
22338,2006-07-19 18:00:00,0.0,19.41
22339,2006-07-19 19:00:00,0.0,17.67
22340,2006-07-19 20:00:00,0.0,16.5
22341,2006-07-19 21:00:00,0.0,15.55
22342,2006-07-19 22:00:00,0.0,13.83
22343,2006-07-19 23:00:00,0.0,12.88
22344,2006-07-20 00:00:00,0.0,12.44
22345,2006-07-20 01:00:00,0.0,11.44
22346,2006-07-20 02:00:00,0.0,10.45
22347,2006-07-20 03:00:00,0.0,10.1
22348,2006-07-20 04:00:00,0.0,9.7
22349,2006-07-20 05:00:00,0.0,9.27
22350,2006-07-20 06:00:00,0.0,8.78
22351,2006-07-20 07:00:00,0.0,7.86
22352,2006-07-20 08:00:00,0.0,8.37
22353,2006-07-20 09:00:00,363.18,10.27
22354,2006-07-20 10:00:00,572.51,12.88
22355,2006-07-20 11:00:00,725.71,15.35
22356,2006-07-20 12:00:00,815.37,17.08
22357,2006-07-20 13:00:00,835.46,18.29
22358,2006-07-20 14:00:00,784.73,18.68
22359,2006-07-20 15:00:00,666.27,18.0
22360,2006-07-20 16:00:00,488.43,17.51
22361,2006-07-20 17:00:00,259.0,16.35
22362,2006-07-20 18:00:00,0.0,14.24
22363,2006-07-20 19:00:00,0.0,12.87
22364,2006-07-20 20:00:00,0.0,11.74
22365,2006-07-20 21:00:00,0.0,10.98
22366,2006-07-20 22:00:00,0.0,10.03
22367,2006-07-20 23:00:00,0.0,9.45
22368,2006-07-21 00:00:00,0.0,8.98
22369,2006-07-21 01:00:00,0.0,8.6
22370,2006-07-21 02:00:00,0.0,8.23
22371,2006-07-21 03:00:00,0.0,8.03
22372,2006-07-21 04:00:00,0.0,7.85
22373,2006-07-21 05:00:00,0.0,7.84
22374,2006-07-21 06:00:00,0.0,7.93
22375,2006-07-21 07:00:00,0.0,7.45
22376,2006-07-21 08:00:00,0.0,7.95
22377,2006-07-21 09:00:00,3.53,9.41
22378,2006-07-21 10:00:00,5.57,11.33
22379,2006-07-21 11:00:00,7.09,12.36
22380,2006-07-21 12:00:00,7.97,13.47
22381,2006-07-21 13:00:00,8.2,14.43
22382,2006-07-21 14:00:00,7.69,14.35
22383,2006-07-21 15:00:00,6.54,13.84
22384,2006-07-21 16:00:00,4.77,13.23
22385,2006-07-21 17:00:00,2.52,12.22
22386,2006-07-21 18:00:00,0.0,11.39
22387,2006-07-21 19:00:00,0.0,11.16
22388,2006-07-21 20:00:00,0.0,10.89
22389,2006-07-21 21:00:00,0.0,10.83
22390,2006-07-21 22:00:00,0.0,10.39
22391,2006-07-21 23:00:00,0.0,10.14
22392,2006-07-22 00:00:00,0.0,10.27
22393,2006-07-22 01:00:00,0.0,9.63
22394,2006-07-22 02:00:00,0.0,9.49
22395,2006-07-22 03:00:00,0.0,9.04
22396,2006-07-22 04:00:00,0.0,8.86
22397,2006-07-22 05:00:00,0.0,9.21
22398,2006-07-22 06:00:00,0.0,8.85
22399,2006-07-22 07:00:00,0.0,7.82
22400,2006-07-22 08:00:00,0.0,6.94
22401,2006-07-22 09:00:00,3.5,7.15
22402,2006-07-22 10:00:00,5.58,7.63
22403,2006-07-22 11:00:00,7.13,8.38
22404,2006-07-22 12:00:00,8.04,9.45
22405,2006-07-22 13:00:00,8.27,10.2
22406,2006-07-22 14:00:00,7.79,10.19
22407,2006-07-22 15:00:00,6.65,10.32
22408,2006-07-22 16:00:00,4.89,10.03
22409,2006-07-22 17:00:00,2.64,9.28
22410,2006-07-22 18:00:00,0.0,8.66
22411,2006-07-22 19:00:00,0.0,8.39
22412,2006-07-22 20:00:00,0.0,8.23
22413,2006-07-22 21:00:00,0.0,8.03
22414,2006-07-22 22:00:00,0.0,8.35
22415,2006-07-22 23:00:00,0.0,8.55
22416,2006-07-23 00:00:00,0.0,8.46
22417,2006-07-23 01:00:00,0.0,8.66
22418,2006-07-23 02:00:00,0.0,8.56
22419,2006-07-23 03:00:00,0.0,8.11
22420,2006-07-23 04:00:00,0.0,7.75
22421,2006-07-23 05:00:00,0.0,7.15
22422,2006-07-23 06:00:00,0.0,7.02
22423,2006-07-23 07:00:00,0.0,6.95
22424,2006-07-23 08:00:00,0.0,8.69
22425,2006-07-23 09:00:00,352.85,10.68
22426,2006-07-23 10:00:00,561.64,12.08
22427,2006-07-23 11:00:00,716.76,13.98
22428,2006-07-23 12:00:00,808.03,15.51
22429,2006-07-23 13:00:00,830.37,16.62
22430,2006-07-23 14:00:00,782.12,17.19
22431,2006-07-23 15:00:00,665.59,16.53
22432,2006-07-23 16:00:00,489.57,15.61
22433,2006-07-23 17:00:00,262.26,14.28
22434,2006-07-23 18:00:00,0.0,12.39
22435,2006-07-23 19:00:00,0.0,10.72
22436,2006-07-23 20:00:00,0.0,9.6
22437,2006-07-23 21:00:00,0.0,8.69
22438,2006-07-23 22:00:00,0.0,7.94
22439,2006-07-23 23:00:00,0.0,7.34
22440,2006-07-24 00:00:00,0.0,6.44
22441,2006-07-24 01:00:00,0.0,7.04
22442,2006-07-24 02:00:00,0.0,7.5
22443,2006-07-24 03:00:00,0.0,7.98
22444,2006-07-24 04:00:00,0.0,8.22
22445,2006-07-24 05:00:00,0.0,7.7
22446,2006-07-24 06:00:00,0.0,7.72
22447,2006-07-24 07:00:00,0.0,7.36
22448,2006-07-24 08:00:00,0.0,8.24
22449,2006-07-24 09:00:00,3.53,8.71
22450,2006-07-24 10:00:00,5.59,9.85
22451,2006-07-24 11:00:00,7.1,10.71
22452,2006-07-24 12:00:00,8.05,11.45
22453,2006-07-24 13:00:00,8.27,11.99
22454,2006-07-24 14:00:00,7.8,12.05
22455,2006-07-24 15:00:00,6.62,11.58
22456,2006-07-24 16:00:00,4.91,11.19
22457,2006-07-24 17:00:00,2.62,10.3
22458,2006-07-24 18:00:00,0.0,9.18
22459,2006-07-24 19:00:00,0.0,8.46
22460,2006-07-24 20:00:00,0.0,7.8
22461,2006-07-24 21:00:00,0.0,7.35
22462,2006-07-24 22:00:00,0.0,7.04
22463,2006-07-24 23:00:00,0.0,6.91
22464,2006-07-25 00:00:00,0.0,6.81
22465,2006-07-25 01:00:00,0.0,7.37
22466,2006-07-25 02:00:00,0.0,7.51
22467,2006-07-25 03:00:00,0.0,7.96
22468,2006-07-25 04:00:00,0.0,7.86
22469,2006-07-25 05:00:00,0.0,7.27
22470,2006-07-25 06:00:00,0.0,7.0
22471,2006-07-25 07:00:00,0.0,6.46
22472,2006-07-25 08:00:00,0.0,6.13
22473,2006-07-25 09:00:00,3.53,5.79
22474,2006-07-25 10:00:00,5.59,6.94
22475,2006-07-25 11:00:00,7.14,8.43
22476,2006-07-25 12:00:00,8.05,9.37
22477,2006-07-25 13:00:00,8.24,10.13
22478,2006-07-25 14:00:00,7.77,9.84
22479,2006-07-25 15:00:00,6.62,9.3
22480,2006-07-25 16:00:00,4.87,8.3
22481,2006-07-25 17:00:00,262.22,7.29
22482,2006-07-25 18:00:00,0.0,6.63
22483,2006-07-25 19:00:00,0.0,6.39
22484,2006-07-25 20:00:00,0.0,6.67
22485,2006-07-25 21:00:00,0.0,6.68
22486,2006-07-25 22:00:00,0.0,7.19
22487,2006-07-25 23:00:00,0.0,7.46
22488,2006-07-26 00:00:00,0.0,6.78
22489,2006-07-26 01:00:00,0.0,6.6
22490,2006-07-26 02:00:00,0.0,6.26
22491,2006-07-26 03:00:00,0.0,5.78
22492,2006-07-26 04:00:00,0.0,4.71
22493,2006-07-26 05:00:00,0.0,4.39
22494,2006-07-26 06:00:00,0.0,4.54
22495,2006-07-26 07:00:00,0.0,3.56
22496,2006-07-26 08:00:00,0.0,2.51
22497,2006-07-26 09:00:00,3.63,2.62
22498,2006-07-26 10:00:00,5.7,2.27
22499,2006-07-26 11:00:00,7.24,3.04
22500,2006-07-26 12:00:00,8.18,3.82
22501,2006-07-26 13:00:00,8.37,4.06
22502,2006-07-26 14:00:00,7.89,4.08
22503,2006-07-26 15:00:00,6.72,3.21
22504,2006-07-26 16:00:00,4.95,3.01
22505,2006-07-26 17:00:00,2.7,2.65
22506,2006-07-26 18:00:00,0.0,2.22
22507,2006-07-26 19:00:00,0.0,2.11
22508,2006-07-26 20:00:00,0.0,2.31
22509,2006-07-26 21:00:00,0.0,2.44
22510,2006-07-26 22:00:00,0.0,2.39
22511,2006-07-26 23:00:00,0.0,1.99
22512,2006-07-27 00:00:00,0.0,2.18
22513,2006-07-27 01:00:00,0.0,1.96
22514,2006-07-27 02:00:00,0.0,2.79
22515,2006-07-27 03:00:00,0.0,2.63
22516,2006-07-27 04:00:00,0.0,2.4
22517,2006-07-27 05:00:00,0.0,2.64
22518,2006-07-27 06:00:00,0.0,3.07
22519,2006-07-27 07:00:00,0.0,3.01
22520,2006-07-27 08:00:00,0.0,3.72
22521,2006-07-27 09:00:00,378.18,5.19
22522,2006-07-27 10:00:00,594.12,5.38
22523,2006-07-27 11:00:00,756.42,7.3
22524,2006-07-27 12:00:00,852.7,8.73
22525,2006-07-27 13:00:00,877.9,10.16
22526,2006-07-27 14:00:00,8.3,11.31
22527,2006-07-27 15:00:00,7.09,10.36
22528,2006-07-27 16:00:00,528.18,9.91
22529,2006-07-27 17:00:00,293.47,8.53
22530,2006-07-27 18:00:00,0.0,6.44
22531,2006-07-27 19:00:00,0.0,4.83
22532,2006-07-27 20:00:00,0.0,4.11
22533,2006-07-27 21:00:00,0.0,3.41
22534,2006-07-27 22:00:00,0.0,2.51
22535,2006-07-27 23:00:00,0.0,1.51
22536,2006-07-28 00:00:00,0.0,2.55
22537,2006-07-28 01:00:00,0.0,2.39
22538,2006-07-28 02:00:00,0.0,2.31
22539,2006-07-28 03:00:00,0.0,2.59
22540,2006-07-28 04:00:00,0.0,2.91
22541,2006-07-28 05:00:00,0.0,3.02
22542,2006-07-28 06:00:00,0.0,3.43
22543,2006-07-28 07:00:00,0.0,3.34
22544,2006-07-28 08:00:00,0.0,3.93
22545,2006-07-28 09:00:00,3.93,5.63
22546,2006-07-28 10:00:00,6.08,6.79
22547,2006-07-28 11:00:00,766.24,9.14
22548,2006-07-28 12:00:00,859.53,10.86
22549,2006-07-28 13:00:00,881.32,12.17
22550,2006-07-28 14:00:00,830.31,13.16
22551,2006-07-28 15:00:00,710.19,12.32
22552,2006-07-28 16:00:00,528.51,11.99
22553,2006-07-28 17:00:00,294.2,10.39
22554,2006-07-28 18:00:00,0.0,8.03
22555,2006-07-28 19:00:00,0.0,6.05
22556,2006-07-28 20:00:00,0.0,4.67
22557,2006-07-28 21:00:00,0.0,4.29
22558,2006-07-28 22:00:00,0.0,4.11
22559,2006-07-28 23:00:00,0.0,3.61
22560,2006-07-29 00:00:00,0.0,3.57
22561,2006-07-29 01:00:00,0.0,3.1
22562,2006-07-29 02:00:00,0.0,3.44
22563,2006-07-29 03:00:00,0.0,3.29
22564,2006-07-29 04:00:00,0.0,3.38
22565,2006-07-29 05:00:00,0.0,3.65
22566,2006-07-29 06:00:00,0.0,4.03
22567,2006-07-29 07:00:00,0.0,3.99
22568,2006-07-29 08:00:00,0.0,4.82
22569,2006-07-29 09:00:00,3.97,6.09
22570,2006-07-29 10:00:00,6.12,7.67
22571,2006-07-29 11:00:00,7.71,9.74
22572,2006-07-29 12:00:00,8.61,10.92
22573,2006-07-29 13:00:00,8.8,11.8
22574,2006-07-29 14:00:00,8.27,12.2
22575,2006-07-29 15:00:00,7.05,11.84
22576,2006-07-29 16:00:00,5.25,11.44
22577,2006-07-29 17:00:00,2.93,10.1
22578,2006-07-29 18:00:00,0.0,8.41
22579,2006-07-29 19:00:00,0.0,6.92
22580,2006-07-29 20:00:00,0.0,5.75
22581,2006-07-29 21:00:00,0.0,5.25
22582,2006-07-29 22:00:00,0.0,4.77
22583,2006-07-29 23:00:00,0.0,4.33
22584,2006-07-30 00:00:00,0.0,3.98
22585,2006-07-30 01:00:00,0.0,3.36
22586,2006-07-30 02:00:00,0.0,3.41
22587,2006-07-30 03:00:00,0.0,2.97
22588,2006-07-30 04:00:00,0.0,2.73
22589,2006-07-30 05:00:00,0.0,2.68
22590,2006-07-30 06:00:00,0.0,2.61
22591,2006-07-30 07:00:00,0.0,2.15
22592,2006-07-30 08:00:00,0.0,3.87
22593,2006-07-30 09:00:00,395.27,6.51
22594,2006-07-30 10:00:00,611.17,8.73
22595,2006-07-30 11:00:00,771.48,11.37
22596,2006-07-30 12:00:00,863.01,13.28
22597,2006-07-30 13:00:00,883.34,14.88
22598,2006-07-30 14:00:00,830.64,16.01
22599,2006-07-30 15:00:00,710.4,15.71
22600,2006-07-30 16:00:00,528.93,15.54
22601,2006-07-30 17:00:00,295.79,14.19
22602,2006-07-30 18:00:00,0.0,12.25
22603,2006-07-30 19:00:00,0.0,10.62
22604,2006-07-30 20:00:00,0.0,9.62
22605,2006-07-30 21:00:00,0.0,9.0
22606,2006-07-30 22:00:00,0.0,8.86
22607,2006-07-30 23:00:00,0.0,8.64
22608,2006-07-31 00:00:00,0.0,8.05
22609,2006-07-31 01:00:00,0.0,8.21
22610,2006-07-31 02:00:00,0.0,8.12
22611,2006-07-31 03:00:00,0.0,7.95
22612,2006-07-31 04:00:00,0.0,7.65
22613,2006-07-31 05:00:00,0.0,7.67
22614,2006-07-31 06:00:00,0.0,7.06
22615,2006-07-31 07:00:00,0.0,5.67
22616,2006-07-31 08:00:00,0.0,6.63
22617,2006-07-31 09:00:00,391.34,9.06
22618,2006-07-31 10:00:00,605.22,11.18
22619,2006-07-31 11:00:00,763.76,13.19
22620,2006-07-31 12:00:00,855.1,14.88
22621,2006-07-31 13:00:00,875.26,16.3
22622,2006-07-31 14:00:00,8.23,17.12
22623,2006-07-31 15:00:00,7.05,16.09
22624,2006-07-31 16:00:00,5.21,15.34
22625,2006-07-31 17:00:00,291.67,13.71
22626,2006-07-31 18:00:00,0.0,11.49
22627,2006-07-31 19:00:00,0.0,10.18
22628,2006-07-31 20:00:00,0.0,9.4
22629,2006-07-31 21:00:00,0.0,8.6
22630,2006-07-31 22:00:00,0.0,7.82
22631,2006-07-31 23:00:00,0.0,6.97
22632,2006-08-01 00:00:00,0.0,6.26
22633,2006-08-01 01:00:00,0.0,6.44
22634,2006-08-01 02:00:00,0.0,6.61
22635,2006-08-01 03:00:00,0.0,7.06
22636,2006-08-01 04:00:00,0.0,7.6
22637,2006-08-01 05:00:00,0.0,7.71
22638,2006-08-01 06:00:00,0.0,8.78
22639,2006-08-01 07:00:00,0.0,8.87
22640,2006-08-01 08:00:00,0.0,9.66
22641,2006-08-01 09:00:00,3.82,11.75
22642,2006-08-01 10:00:00,5.91,12.79
22643,2006-08-01 11:00:00,7.42,14.45
22644,2006-08-01 12:00:00,8.35,15.82
22645,2006-08-01 13:00:00,8.57,16.95
22646,2006-08-01 14:00:00,8.07,16.8
22647,2006-08-01 15:00:00,6.88,16.0
22648,2006-08-01 16:00:00,5.11,15.2
22649,2006-08-01 17:00:00,2.86,14.16
22650,2006-08-01 18:00:00,0.0,12.82
22651,2006-08-01 19:00:00,0.0,12.03
22652,2006-08-01 20:00:00,0.0,10.73
22653,2006-08-01 21:00:00,0.0,10.0
22654,2006-08-01 22:00:00,0.0,9.67
22655,2006-08-01 23:00:00,0.0,9.58
22656,2006-08-02 00:00:00,0.0,8.81
22657,2006-08-02 01:00:00,0.0,8.6
22658,2006-08-02 02:00:00,0.0,8.51
22659,2006-08-02 03:00:00,0.0,8.1
22660,2006-08-02 04:00:00,0.0,7.47
