Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,S1,NA,Chile,-38.6908,-73.3533,-4,69
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2013,3,7,2,0,0.0,0.0,0.0,8.6,8.6,64.8,1006.3,2.1,69.0,0
2013,3,7,3,0,0.0,0.0,0.0,8.2,8.2,71.4,1005.6,2.0,55.5,0
2013,3,7,4,0,0.0,0.0,0.0,7.8,7.8,76.0,1005.3,2.2,49.5,0
2013,3,7,5,0,0.0,0.0,0.0,7.6,7.6,79.7,1004.8,2.2,40.5,0
2013,3,7,6,0,0.0,0.0,0.0,7.5,7.5,83.1,1004.3,2.3,34.5,0
2013,3,7,7,0,6.0,5.9,5.8,8.4,8.4,84.4,1004.9,2.3,28.5,0
2013,3,7,8,0,75.8,7.7,73.9,10.0,10.0,86.9,1006.7,2.4,31.5,0
2013,3,7,9,0,241.4,9.1,237.4,11.8,11.8,89.8,1007.1,1.6,6.0,0
2013,3,7,10,0,629.0,980.1,46.4,13.7,13.7,89.5,1008.1,0.8,337.5,0
2013,3,7,11,0,485.8,16.4,473.9,15.6,15.6,92.4,1009.7,1.4,289.5,0
2013,3,7,12,0,684.0,40.2,651.7,16.9,16.9,90.3,1009.3,2.7,280.5,0
2013,3,7,13,0,916.7,1041.3,50.2,18.2,18.2,93.8,1011.1,3.9,280.5,0
2013,3,7,14,0,888.6,1036.4,49.9,19.0,19.0,95.0,1012.4,4.7,283.5,0
2013,3,7,15,0,798.1,1019.5,48.9,19.4,19.4,90.8,1013.8,5.5,288.0,0
2013,3,7,16,0,652.4,985.9,46.8,19.2,19.2,86.0,1013.7,5.9,291.0,0
2013,3,7,17,0,463.7,923.5,43.1,18.4,18.4,65.9,1013.0,5.7,294.0,0
2013,3,7,18,0,249.9,795.3,35.9,17.5,17.5,52.3,1013.0,4.6,298.5,0
2013,3,7,19,0,43.7,403.0,16.2,15.9,15.9,50.8,1011.9,3.4,303.0,0
2013,3,7,20,0,0.0,0.0,0.0,14.8,14.8,44.7,1011.5,2.9,312.0,0
2013,3,7,21,0,0.0,0.0,0.0,13.9,13.9,40.3,1010.2,2.8,321.0,0
2013,3,7,22,0,0.0,0.0,0.0,13.2,13.2,45.7,1009.4,2.5,327.0,0
2013,3,7,23,0,0.0,0.0,0.0,12.6,12.6,49.6,1008.7,2.4,333.0,0
2013,3,8,0,0,0.0,0.0,0.0,12.1,12.1,50.9,1007.6,2.0,336.0,0
2013,3,8,1,0,0.0,0.0,0.0,11.6,11.6,59.8,1007.3,1.7,346.5,0
2013,3,8,2,0,0.0,0.0,0.0,11.1,11.1,67.4,1006.3,1.5,343.5,0
2013,3,8,3,0,0.0,0.0,0.0,10.7,10.7,72.3,1005.7,1.7,351.0,0
2013,3,8,4,0,0.0,0.0,0.0,10.4,10.4,78.0,1005.0,1.6,0.0,0
2013,3,8,5,0,0.0,0.0,0.0,10.1,10.1,84.2,1004.7,1.8,6.0,0
2013,3,8,6,0,0.0,0.0,0.0,9.6,9.6,86.3,1004.0,2.2,9.0,0
2013,3,8,7,0,19.4,262.8,9.5,10.2,10.2,88.7,1005.6,2.3,18.0,0
2013,3,8,8,0,214.5,754.5,34.2,11.7,11.7,90.3,1007.9,2.4,21.0,0
2013,3,8,9,0,212.7,9.0,208.9,13.1,13.1,91.5,1008.6,1.8,15.0,0
2013,3,8,10,0,620.5,971.1,46.4,14.9,14.9,92.3,1010.3,1.3,1.5,0
2013,3,8,11,0,609.1,30.6,587.1,16.8,16.8,94.9,1011.5,1.1,328.5,0
2013,3,8,12,0,722.4,47.8,684.2,18.6,18.6,92.9,1012.8,2.2,307.5,0
2013,3,8,13,0,770.8,57.6,723.0,20.0,20.0,94.8,1013.7,3.6,298.5,0
2013,3,8,14,0,705.9,44.1,670.3,20.6,20.6,95.7,1014.6,4.8,294.0,0
2013,3,8,15,0,530.2,20.4,515.3,20.3,20.3,93.3,1014.4,5.4,295.5,0
2013,3,8,16,0,640.3,973.6,46.7,19.9,19.9,88.6,1014.2,5.6,295.5,0
2013,3,8,17,0,157.2,9.1,153.1,19.3,19.3,69.3,1014.5,5.2,297.0,0
2013,3,8,18,0,241.9,781.0,35.6,18.5,18.5,57.8,1014.4,4.4,301.5,0
2013,3,8,19,0,39.1,378.9,15.3,17.4,17.4,58.4,1014.4,3.1,304.5,0
2013,3,8,20,0,0.0,0.0,0.0,16.7,16.7,57.8,1014.7,2.7,310.5,0
2013,3,8,21,0,0.0,0.0,0.0,16.1,16.1,48.7,1013.8,2.7,310.5,0
2013,3,8,22,0,0.0,0.0,0.0,15.8,15.8,50.0,1013.6,2.3,309.0,0
2013,3,8,23,0,0.0,0.0,0.0,15.8,15.8,53.4,1013.6,2.5,309.0,0
2013,3,9,0,0,0.0,0.0,0.0,15.8,15.8,54.9,1012.9,2.3,309.0,0
2013,3,9,1,0,0.0,0.0,0.0,15.8,15.8,61.2,1012.9,2.4,309.0,0
2013,3,9,2,0,0.0,0.0,0.0,15.6,15.6,70.0,1012.2,2.2,310.5,0
2013,3,9,3,0,0.0,0.0,0.0,15.5,15.5,74.3,1011.7,2.3,313.5,0
2013,3,9,4,0,0.0,0.0,0.0,15.5,15.5,79.9,1011.5,2.4,315.0,0
2013,3,9,5,0,0.0,0.0,0.0,15.5,15.5,86.6,1011.4,2.8,315.0,0
2013,3,9,6,0,0.0,0.0,0.0,15.4,15.4,89.4,1011.4,2.9,315.0,0
2013,3,9,7,0,4.5,6.5,4.3,15.5,15.5,93.0,1011.4,3.3,316.5,0
2013,3,9,8,0,70.2,7.3,68.5,16.1,16.1,93.4,1011.6,3.6,309.0,0
2013,3,9,9,0,140.8,8.8,137.0,17.0,17.0,92.6,1011.3,5.0,303.0,0
2013,3,9,10,0,246.1,9.5,240.5,17.9,17.9,93.2,1011.6,5.0,295.5,0
2013,3,9,11,0,157.0,9.9,150.0,18.5,18.5,96.5,1011.6,5.9,292.5,0
2013,3,9,12,0,164.5,10.1,156.4,18.8,18.8,98.0,1012.2,6.3,288.0,0
2013,3,9,13,0,268.9,10.2,260.5,19.0,19.0,98.8,1011.9,6.6,282.0,0
2013,3,9,14,0,363.2,10.1,355.1,19.0,19.0,98.5,1011.8,6.7,280.5,0
2013,3,9,15,0,317.2,9.9,310.0,18.6,18.6,98.2,1012.3,6.1,276.0,0
2013,3,9,16,0,241.7,9.6,235.9,17.9,17.9,97.7,1011.8,5.4,274.5,0
2013,3,9,17,0,251.1,9.0,247.1,17.0,17.0,74.9,1011.6,4.5,273.0,0
2013,3,9,18,0,233.1,763.3,35.2,16.4,16.4,73.2,1011.7,3.6,276.0,0
2013,3,9,19,0,34.0,342.6,14.1,15.2,15.2,76.9,1010.8,2.3,276.0,0
2013,3,9,20,0,0.0,0.0,0.0,14.5,14.5,67.5,1011.0,1.5,265.5,0
2013,3,9,21,0,0.0,0.0,0.0,13.9,13.9,71.2,1010.7,1.2,262.5,0
2013,3,9,22,0,0.0,0.0,0.0,13.1,13.1,68.3,1010.2,1.3,247.5,0
2013,3,9,23,0,0.0,0.0,0.0,12.5,12.5,70.1,1009.8,0.9,246.0,0
2013,3,10,0,0,0.0,0.0,0.0,12.3,12.3,69.0,1009.4,1.0,237.0,0
2013,3,10,1,0,0.0,0.0,0.0,12.1,12.1,71.5,1009.2,1.0,301.5,0
2013,3,10,2,0,0.0,0.0,0.0,11.9,11.9,77.6,1009.1,0.9,142.5,0
2013,3,10,3,0,0.0,0.0,0.0,11.8,11.8,81.2,1009.0,1.0,132.0,0
2013,3,10,4,0,0.0,0.0,0.0,11.6,11.6,83.6,1008.9,1.5,103.5,0
2013,3,10,5,0,0.0,0.0,0.0,11.4,11.4,86.8,1008.8,1.6,93.0,0
2013,3,10,6,0,0.0,0.0,0.0,11.2,11.2,90.3,1008.7,1.8,78.0,0
2013,3,10,7,0,3.7,7.2,3.5,11.2,11.2,92.6,1008.6,1.6,66.0,0
2013,3,10,8,0,205.4,738.6,33.8,11.9,11.9,93.2,1010.1,1.7,75.0,0
2013,3,10,9,0,417.4,890.8,42.1,13.3,13.3,92.5,1011.1,1.5,85.5,0
2013,3,10,10,0,253.5,9.6,247.8,15.0,15.0,95.2,1012.2,1.4,139.5,0
2013,3,10,11,0,400.4,10.3,393.1,16.5,16.5,98.2,1012.8,1.5,178.5,0
2013,3,10,12,0,604.8,27.8,582.8,18.3,18.3,97.1,1015.2,1.7,186.0,0
2013,3,10,13,0,764.5,56.3,718.2,19.2,19.2,95.9,1015.5,2.4,196.5,0
2013,3,10,14,0,725.4,48.5,686.8,19.7,19.7,98.2,1016.1,3.2,207.0,0
2013,3,10,15,0,771.5,1001.3,48.6,19.4,19.4,94.9,1016.1,3.5,217.5,0
2013,3,10,16,0,626.8,966.3,46.4,18.9,18.9,88.5,1015.8,3.8,216.0,0
2013,3,10,17,0,439.8,900.7,42.6,18.1,18.1,74.2,1015.0,3.8,211.5,0
2013,3,10,18,0,228.3,761.0,34.9,17.4,17.4,66.6,1015.0,3.4,207.0,0
2013,3,10,19,0,29.9,319.7,13.0,16.6,16.6,61.8,1014.9,2.1,211.5,0
2013,3,10,20,0,0.0,0.0,0.0,16.0,16.0,53.7,1015.0,1.8,213.0,0
2013,3,10,21,0,0.0,0.0,0.0,15.7,15.7,53.1,1015.4,1.2,213.0,0
2013,3,10,22,0,0.0,0.0,0.0,15.6,15.6,55.6,1015.1,0.9,204.0,0
2013,3,10,23,0,0.0,0.0,0.0,15.5,15.5,57.2,1014.9,0.3,204.0,0
2013,3,11,0,0,0.0,0.0,0.0,15.1,15.1,55.6,1015.1,0.3,207.0,0
2013,3,11,1,0,0.0,0.0,0.0,14.6,14.6,61.9,1015.0,0.5,211.5,0
2013,3,11,2,0,0.0,0.0,0.0,14.3,14.3,63.9,1015.3,0.2,216.0,0
2013,3,11,3,0,0.0,0.0,0.0,14.2,14.2,76.6,1015.6,0.5,213.0,0
2013,3,11,4,0,0.0,0.0,0.0,13.9,13.9,82.6,1016.2,0.6,192.0,0
2013,3,11,5,0,0.0,0.0,0.0,13.7,13.7,83.3,1016.5,0.6,165.0,0
2013,3,11,6,0,0.0,0.0,0.0,13.5,13.5,86.1,1016.7,0.9,147.0,0
2013,3,11,7,0,2.7,8.1,2.5,13.3,13.3,89.4,1017.3,1.1,145.5,0
2013,3,11,8,0,39.4,7.3,37.7,13.7,13.7,91.3,1017.6,1.6,148.5,0
2013,3,11,9,0,91.4,8.9,87.6,15.0,15.0,92.0,1017.6,2.1,154.5,0
2013,3,11,10,0,189.7,9.7,184.1,16.2,16.2,94.3,1017.6,2.3,175.5,0
2013,3,11,11,0,767.2,1016.6,48.5,17.6,17.6,97.6,1017.2,2.7,196.5,0
2013,3,11,12,0,868.2,1039.6,49.7,18.6,18.6,97.2,1018.2,3.8,204.0,0
2013,3,11,13,0,907.7,1050.0,50.1,18.6,18.6,98.9,1018.0,4.7,207.0,0
2013,3,11,14,0,882.3,1049.9,49.8,18.3,18.3,97.3,1017.7,5.1,210.0,0
2013,3,11,15,0,790.2,1033.2,48.7,17.9,17.9,95.9,1017.1,5.2,214.5,0
2013,3,11,16,0,642.2,999.6,46.5,17.7,17.7,89.0,1017.6,5.0,210.0,0
2013,3,11,17,0,450.6,935.3,42.6,16.8,16.8,74.3,1016.6,4.8,205.5,0
2013,3,11,18,0,229.2,780.6,34.8,15.9,15.9,65.9,1016.8,4.2,201.0,0
2013,3,11,19,0,26.8,312.4,11.9,14.7,14.7,56.1,1016.5,2.8,202.5,0
2013,3,11,20,0,0.0,0.0,0.0,14.0,14.0,43.5,1016.5,1.8,199.5,0
2013,3,11,21,0,0.0,0.0,0.0,13.6,13.6,43.7,1016.5,0.6,196.5,0
2013,3,11,22,0,0.0,0.0,0.0,13.0,13.0,48.4,1016.4,0.5,177.0,0
2013,3,11,23,0,0.0,0.0,0.0,12.3,12.3,48.9,1016.1,1.1,162.0,0
2013,3,12,0,0,0.0,0.0,0.0,11.3,11.3,48.4,1015.8,1.3,157.5,0
2013,3,12,1,0,0.0,0.0,0.0,10.4,10.4,58.2,1013.9,1.2,147.0,0
2013,3,12,2,0,0.0,0.0,0.0,10.0,10.0,66.7,1013.6,1.1,148.5,0
2013,3,12,3,0,0.0,0.0,0.0,9.4,9.4,72.6,1012.8,0.9,165.0,0
2013,3,12,4,0,0.0,0.0,0.0,8.5,8.5,76.7,1011.9,1.0,150.0,0
2013,3,12,5,0,0.0,0.0,0.0,7.6,7.6,80.6,1010.3,1.1,148.5,0
2013,3,12,6,0,0.0,0.0,0.0,7.2,7.2,82.5,1008.7,1.4,151.5,0
2013,3,12,7,0,11.3,217.5,6.1,7.7,7.7,85.3,1009.9,1.3,153.0,0
2013,3,12,8,0,207.5,770.8,33.5,8.9,8.9,87.4,1011.2,2.0,156.0,0
2013,3,12,9,0,425.9,925.7,42.0,10.7,10.7,91.4,1012.1,2.4,165.0,0
2013,3,12,10,0,621.8,996.6,46.2,12.7,12.7,90.2,1012.9,2.9,180.0,0
2013,3,12,11,0,776.0,1034.2,48.5,14.4,14.4,90.8,1013.4,3.4,192.0,0
2013,3,12,12,0,874.0,1051.8,49.7,16.1,16.1,90.0,1015.8,4.0,199.5,0
2013,3,12,13,0,909.1,1057.0,50.1,16.8,16.8,97.1,1015.9,4.5,204.0,0
2013,3,12,14,0,878.6,1051.0,49.7,17.1,17.1,93.1,1016.2,5.1,208.5,0
2013,3,12,15,0,784.0,1031.2,48.6,16.7,16.7,94.1,1015.2,4.9,216.0,0
2013,3,12,16,0,634.0,994.0,46.4,16.1,16.1,86.1,1013.5,5.0,216.0,0
2013,3,12,17,0,441.5,925.6,42.4,14.6,14.6,71.6,1011.5,5.1,210.0,0
2013,3,12,18,0,225.8,784.2,34.5,13.6,13.6,61.0,1010.7,4.1,208.5,0
2013,3,12,19,0,24.0,311.8,10.8,12.4,12.4,48.5,1009.1,2.7,210.0,0
2013,3,12,20,0,0.0,0.0,0.0,11.6,11.6,44.3,1008.5,1.9,210.0,0
2013,3,12,21,0,0.0,0.0,0.0,10.9,10.9,40.8,1007.5,0.6,204.0,0
2013,3,12,22,0,0.0,0.0,0.0,10.1,10.1,41.9,1006.8,0.6,180.0,0
2013,3,12,23,0,0.0,0.0,0.0,9.0,9.0,43.4,1005.4,0.2,174.0,0
2013,3,13,0,0,0.0,0.0,0.0,7.9,7.9,45.0,1004.6,0.4,175.5,0
2013,3,13,1,0,0.0,0.0,0.0,7.1,7.1,57.1,1002.2,0.4,172.5,0
2013,3,13,2,0,0.0,0.0,0.0,6.8,6.8,66.7,1001.7,0.8,189.0,0
2013,3,13,3,0,0.0,0.0,0.0,6.3,6.3,71.5,1000.6,0.9,208.5,0
2013,3,13,4,0,0.0,0.0,0.0,5.6,5.6,76.5,999.8,1.0,171.0,0
2013,3,13,5,0,0.0,0.0,0.0,5.1,5.1,81.6,998.1,0.8,150.0,0
2013,3,13,6,0,0.0,0.0,0.0,5.7,5.7,83.8,999.9,1.0,129.0,0
2013,3,13,7,0,9.3,191.3,5.3,6.4,6.4,85.5,1001.8,1.1,115.5,0
2013,3,13,8,0,203.9,767.2,33.3,7.2,7.2,87.5,1004.1,1.1,96.0,0
2013,3,13,9,0,421.6,923.0,41.9,9.2,9.2,84.9,1005.5,1.5,100.5,0
2013,3,13,10,0,616.7,993.7,46.2,11.9,11.9,81.9,1007.4,1.9,126.0,0
2013,3,13,11,0,769.8,1030.5,48.5,14.5,14.5,92.6,1008.7,2.9,141.0,0
2013,3,13,12,0,867.7,1049.0,49.6,16.4,16.4,91.9,1011.1,2.6,162.0,0
2013,3,13,13,0,902.9,1054.6,50.0,17.8,17.8,97.3,1012.4,2.7,174.0,0
2013,3,13,14,0,872.6,1049.1,49.6,18.8,18.8,97.1,1013.8,3.4,190.5,0
2013,3,13,15,0,778.5,1030.2,48.4,18.5,18.5,95.7,1013.1,3.5,202.5,0
2013,3,13,16,0,629.0,993.9,46.2,18.0,18.0,87.3,1012.0,3.9,202.5,0
2013,3,13,17,0,436.6,925.6,42.0,16.8,16.8,71.1,1012.2,4.3,199.5,0
2013,3,13,18,0,219.8,777.7,34.1,15.8,15.8,55.3,1011.9,3.6,201.0,0
2013,3,13,19,0,20.0,283.0,9.4,14.3,14.3,45.6,1010.4,1.6,193.5,0
2013,3,13,20,0,0.0,0.0,0.0,13.5,13.5,36.8,1010.0,0.6,157.5,0
2013,3,13,21,0,0.0,0.0,0.0,12.6,12.6,37.0,1008.7,1.6,120.0,0
2013,3,13,22,0,0.0,0.0,0.0,11.8,11.8,39.0,1008.3,3.0,99.0,0
2013,3,13,23,0,0.0,0.0,0.0,10.9,10.9,40.9,1008.1,2.9,103.5,0
2013,3,14,0,0,0.0,0.0,0.0,9.9,9.9,44.6,1007.1,3.0,102.0,0
2013,3,14,1,0,0.0,0.0,0.0,9.0,9.0,51.9,1006.3,3.2,99.0,0
2013,3,14,2,0,0.0,0.0,0.0,8.3,8.3,61.2,1005.2,3.0,99.0,0
2013,3,14,3,0,0.0,0.0,0.0,7.4,7.4,61.4,1004.6,2.7,97.5,0
2013,3,14,4,0,0.0,0.0,0.0,6.4,6.4,67.7,1004.2,2.8,97.5,0
2013,3,14,5,0,0.0,0.0,0.0,5.8,5.8,74.5,1003.3,2.6,99.0,0
2013,3,14,6,0,0.0,0.0,0.0,5.1,5.1,74.4,1002.3,2.8,100.5,0
2013,3,14,7,0,7.4,173.1,4.4,5.9,5.9,74.1,1004.0,2.8,100.5,0
2013,3,14,8,0,201.8,769.9,33.0,7.6,7.6,79.1,1006.0,3.0,96.0,0
2013,3,14,9,0,420.8,928.8,41.8,10.0,10.0,72.0,1007.4,3.4,109.5,0
2013,3,14,10,0,617.2,1000.6,46.1,12.7,12.7,69.8,1009.6,3.2,135.0,0
2013,3,14,11,0,771.4,1038.4,48.4,14.8,14.8,87.3,1010.8,3.2,147.0,0
2013,3,14,12,0,870.8,1058.1,49.7,16.5,16.5,85.0,1012.3,3.0,165.0,0
2013,3,14,13,0,907.0,1064.9,50.0,17.6,17.6,88.5,1013.8,3.2,183.0,0
2013,3,14,14,0,877.2,1060.7,49.7,18.3,18.3,87.1,1015.0,3.6,198.0,0
2013,3,14,15,0,782.2,1042.1,48.6,18.7,18.7,85.4,1016.3,3.9,210.0,0
2013,3,14,16,0,631.4,1005.7,46.4,18.2,18.2,78.6,1016.1,4.0,211.5,0
2013,3,14,17,0,437.2,937.7,42.3,17.5,17.5,62.3,1017.0,3.9,210.0,0
2013,3,14,18,0,216.9,782.8,33.9,16.4,16.4,47.9,1016.7,3.6,214.5,0
2013,3,14,19,0,8.2,0.0,8.2,15.0,15.0,39.2,1015.6,2.5,217.5,0
2013,3,14,20,0,0.0,0.0,0.0,14.0,14.0,33.5,1015.4,1.7,225.0,0
2013,3,14,21,0,0.0,0.0,0.0,13.1,13.1,35.0,1012.9,0.8,226.5,0
2013,3,14,22,0,0.0,0.0,0.0,12.3,12.3,36.4,1012.1,0.4,220.5,0
2013,3,14,23,0,0.0,0.0,0.0,11.4,11.4,37.4,1011.7,0.6,138.0,0
2013,3,15,0,0,0.0,0.0,0.0,10.8,10.8,40.8,1009.6,1.2,102.0,0
2013,3,15,1,0,0.0,0.0,0.0,10.0,10.0,49.0,1009.3,2.0,87.0,0
2013,3,15,2,0,0.0,0.0,0.0,9.1,9.1,63.0,1007.7,2.4,82.5,0
2013,3,15,3,0,0.0,0.0,0.0,8.2,8.2,64.5,1006.5,3.0,81.0,0
2013,3,15,4,0,0.0,0.0,0.0,7.4,7.4,74.2,1005.8,3.4,82.5,0
2013,3,15,5,0,0.0,0.0,0.0,6.6,6.6,78.4,1005.0,3.7,82.5,0
2013,3,15,6,0,0.0,0.0,0.0,5.8,5.8,81.6,1004.0,4.1,87.0,0
2013,3,15,7,0,5.4,137.8,3.5,6.8,6.8,84.6,1006.6,4.2,88.5,0
2013,3,15,8,0,196.6,759.7,32.6,8.7,8.7,86.6,1009.4,4.9,85.5,0
2013,3,15,9,0,414.4,921.7,41.5,11.3,11.3,85.9,1011.5,5.6,93.0,0
2013,3,15,10,0,609.9,994.6,45.9,14.1,14.1,85.2,1014.1,5.4,114.0,0
2013,3,15,11,0,763.7,1032.9,48.3,16.5,16.5,89.4,1016.0,5.0,120.0,0
2013,3,15,12,0,861.6,1051.7,49.4,18.6,18.6,87.9,1019.1,3.9,130.5,0
2013,3,15,13,0,896.5,1057.7,49.8,19.9,19.9,89.0,1021.2,3.5,145.5,0
2013,3,15,14,0,865.7,1052.3,49.4,20.7,20.7,88.4,1023.1,3.3,160.5,0
2013,3,15,15,0,771.0,1033.4,48.2,21.7,21.7,83.5,1025.4,3.1,171.0,0
2013,3,15,16,0,620.8,996.5,46.0,21.3,21.3,75.5,1023.7,3.1,177.0,0
2013,3,15,17,0,427.7,927.2,41.8,20.1,20.1,63.7,1022.8,3.0,178.5,0
2013,3,15,18,0,211.0,776.5,33.5,19.0,19.0,45.5,1021.7,1.9,183.0,0
2013,3,15,19,0,6.8,0.0,6.8,17.5,17.5,37.9,1019.4,1.0,177.0,0
2013,3,15,20,0,0.0,0.0,0.0,16.5,16.5,33.7,1017.7,0.2,160.5,0
2013,3,15,21,0,0.0,0.0,0.0,15.7,15.7,30.7,1015.1,0.4,141.0,0
2013,3,15,22,0,0.0,0.0,0.0,14.9,14.9,31.4,1013.6,0.7,121.5,0
2013,3,15,23,0,0.0,0.0,0.0,14.2,14.2,32.7,1012.5,1.4,103.5,0
2013,3,16,0,0,0.0,0.0,0.0,13.5,13.5,41.5,1010.7,1.6,90.0,0
2013,3,16,1,0,0.0,0.0,0.0,12.7,12.7,43.9,1009.7,2.3,84.0,0
2013,3,16,2,0,0.0,0.0,0.0,11.9,11.9,49.3,1008.0,2.6,84.0,0
2013,3,16,3,0,0.0,0.0,0.0,11.3,11.3,60.3,1006.6,2.7,88.5,0
2013,3,16,4,0,0.0,0.0,0.0,10.7,10.7,71.6,1005.3,2.8,85.5,0
2013,3,16,5,0,0.0,0.0,0.0,10.4,10.4,74.4,1004.6,3.1,88.5,0
2013,3,16,6,0,0.0,0.0,0.0,9.4,9.4,75.4,1003.3,3.2,88.5,0
2013,3,16,7,0,2.7,0.0,2.7,8.9,8.9,76.0,1002.0,3.5,91.5,0
2013,3,16,8,0,60.2,7.5,58.6,9.7,9.7,79.2,1004.2,4.1,85.5,0
2013,3,16,9,0,193.1,9.2,189.4,11.6,11.6,83.2,1006.0,4.1,87.0,0
2013,3,16,10,0,355.8,9.9,350.2,14.3,14.3,85.1,1008.3,4.1,94.5,0
2013,3,16,11,0,500.0,18.4,487.3,16.8,16.8,84.1,1010.5,3.5,99.0,0
2013,3,16,12,0,615.4,30.2,592.1,19.0,19.0,85.5,1013.1,2.4,111.0,0
2013,3,16,13,0,654.8,35.5,626.6,20.7,20.7,87.1,1014.6,1.3,136.5,0
2013,3,16,14,0,618.8,30.6,595.2,21.7,21.7,88.3,1016.1,1.1,196.5,0
2013,3,16,15,0,535.0,21.9,519.8,22.4,22.4,84.6,1018.4,1.5,225.0,0
2013,3,16,16,0,382.9,11.1,376.5,21.9,21.9,77.9,1017.3,2.1,234.0,0
2013,3,16,17,0,221.2,9.2,217.4,20.4,20.4,63.7,1017.3,2.3,223.5,0
2013,3,16,18,0,85.1,7.6,83.4,18.7,18.7,47.3,1016.6,1.9,225.0,0
2013,3,16,19,0,5.4,0.0,5.4,16.9,16.9,45.9,1015.3,1.4,231.0,0
2013,3,16,20,0,0.0,0.0,0.0,15.6,15.6,42.5,1014.5,0.9,237.0,0
2013,3,16,21,0,0.0,0.0,0.0,14.7,14.7,32.5,1012.6,0.6,259.5,0
2013,3,16,22,0,0.0,0.0,0.0,13.8,13.8,34.4,1011.4,0.3,108.0,0
2013,3,16,23,0,0.0,0.0,0.0,13.1,13.1,36.9,1010.3,0.7,115.5,0
2013,3,17,0,0,0.0,0.0,0.0,12.5,12.5,44.1,1008.6,0.6,43.5,0
2013,3,17,1,0,0.0,0.0,0.0,11.9,11.9,46.3,1007.7,0.7,337.5,0
2013,3,17,2,0,0.0,0.0,0.0,11.3,11.3,58.4,1006.3,0.5,321.0,0
2013,3,17,3,0,0.0,0.0,0.0,10.6,10.6,65.4,1005.2,0.9,300.0,0
2013,3,17,4,0,0.0,0.0,0.0,10.1,10.1,74.1,1004.2,1.0,54.0,0
2013,3,17,5,0,0.0,0.0,0.0,9.5,9.5,75.9,1003.2,1.5,91.5,0
2013,3,17,6,0,0.0,0.0,0.0,8.9,8.9,78.8,1002.3,1.8,78.0,0
2013,3,17,7,0,0.4,0.0,0.4,8.3,8.3,81.5,1001.1,2.2,73.5,0
2013,3,17,8,0,66.4,7.3,64.9,9.4,9.4,84.9,1004.4,2.8,78.0,0
2013,3,17,9,0,229.4,8.9,225.9,11.3,11.3,88.6,1007.0,3.5,93.0,0
2013,3,17,10,0,587.5,967.5,45.5,13.5,13.5,91.2,1010.3,4.1,111.0,0
2013,3,17,11,0,556.2,24.5,539.4,15.5,15.5,90.0,1013.3,3.4,136.5,0
2013,3,17,12,0,648.4,35.3,621.4,17.4,17.4,93.1,1014.8,3.1,157.5,0
2013,3,17,13,0,702.0,44.0,667.1,18.9,18.9,95.3,1017.5,3.3,178.5,0
2013,3,17,14,0,602.2,28.2,580.5,20.0,20.0,98.7,1019.8,3.3,192.0,0
2013,3,17,15,0,738.3,1000.4,47.9,19.7,19.7,92.9,1018.4,3.4,199.5,0
2013,3,17,16,0,590.7,961.4,45.6,19.3,19.3,84.3,1018.1,3.5,198.0,0
2013,3,17,17,0,401.8,888.1,41.3,18.6,18.6,72.2,1018.0,3.4,195.0,0
2013,3,17,18,0,192.9,734.9,32.6,17.3,17.3,55.2,1017.1,2.7,186.0,0
2013,3,17,19,0,4.1,0.0,4.1,16.1,16.1,46.7,1016.4,1.4,181.5,0
2013,3,17,20,0,0.0,0.0,0.0,15.2,15.2,46.1,1015.7,0.7,174.0,0
2013,3,17,21,0,0.0,0.0,0.0,14.7,14.7,43.6,1014.7,0.4,181.5,0
2013,3,17,22,0,0.0,0.0,0.0,14.4,14.4,41.0,1013.8,0.4,196.5,0
2013,3,17,23,0,0.0,0.0,0.0,14.0,14.0,43.7,1013.2,0.3,205.5,0
2013,3,18,0,0,0.0,0.0,0.0,13.7,13.7,47.9,1012.1,0.2,208.5,0
2013,3,18,1,0,0.0,0.0,0.0,13.3,13.3,53.2,1012.0,0.4,205.5,0
2013,3,18,2,0,0.0,0.0,0.0,12.9,12.9,60.6,1011.0,0.5,216.0,0
2013,3,18,3,0,0.0,0.0,0.0,12.4,12.4,68.7,1010.1,0.4,219.0,0
2013,3,18,4,0,0.0,0.0,0.0,12.0,12.0,77.0,1009.5,0.3,204.0,0
2013,3,18,5,0,0.0,0.0,0.0,11.7,11.7,80.7,1009.3,0.3,204.0,0
2013,3,18,6,0,0.0,0.0,0.0,11.0,11.0,84.2,1008.8,0.4,205.5,0
2013,3,18,7,0,0.0,0.0,0.0,11.1,11.1,88.0,1009.0,0.5,171.0,0
2013,3,18,8,0,37.4,7.2,35.9,11.7,11.7,89.9,1009.2,0.5,171.0,0
2013,3,18,9,0,124.6,8.9,121.1,12.9,12.9,92.6,1009.4,1.0,180.0,0
2013,3,18,10,0,116.3,9.7,110.9,14.3,14.3,94.0,1009.3,1.9,181.5,0
2013,3,18,11,0,477.5,16.4,466.4,15.6,15.6,97.0,1009.4,2.4,189.0,0
2013,3,18,12,0,479.9,15.3,468.3,16.6,16.6,96.7,1009.6,3.1,204.0,0
2013,3,18,13,0,651.5,35.1,623.9,16.9,16.9,100.0,1009.6,3.7,214.5,0
