,mean_episode_rewards,std_episode_rewards,episodes,steps
253,-10.796023846287394,31.541229611052255,253,9.0
254,-19.809387466091415,40.09700528154683,254,5.0
255,-11.043306172777427,31.45118776701359,255,9.0
256,-14.143138896089635,35.05260823622528,256,7.0
257,-9.724068611215387,30.09470527533747,257,10.0
258,-6.524690189979811,24.98311539782856,258,15.0
259,-6.736550766739967,25.86885306602425,259,14.0
260,-12.375343782961524,33.11983027171308,260,8.0
261,-14.234941033327406,35.0135553195953,261,7.0
262,-16.54468167379836,37.32330983322537,262,6.0
263,-19.82654127701492,40.088136642586505,263,5.0
264,-6.995311969224462,25.796479691948154,264,14.0
265,-24.999999512788683,43.30127047051352,265,4.0
266,-16.666547970106194,37.26785270806059,266,6.0
267,-19.999999902120564,40.00000004893972,267,5.0
268,-19.999988832460556,40.00000558377557,268,5.0
269,-24.987661853579596,43.30839830781994,269,4.0
270,-10.807719216071478,31.53697271513395,270,9.0
271,-19.841107924835008,40.0806271080044,271,5.0
272,-11.041162259437705,31.451920827920436,272,9.0
273,-19.83129310900937,40.085684772742916,273,5.0
274,-14.193548394561663,35.030746811592216,274,7.0
275,-14.240558977799418,35.01122437396042,275,7.0
276,-24.99999567738079,43.30127268488787,276,4.0
277,-19.8301180800719,40.086289678278284,277,5.0
278,-12.427086740148134,33.09970261167433,278,8.0
279,-14.284468064574595,34.99321949611126,279,7.0
280,-24.999999967020635,43.30127020826257,280,4.0
281,-12.29540436885415,33.151027547646365,281,8.0
282,-5.618262924568388,23.597638497205082,282,17.0
283,-13.962497288583018,35.126447827435044,283,7.0
284,-16.52325562882475,37.33324730124463,284,6.0
285,-19.85573721981043,40.073105163870835,285,5.0
286,-19.81982090350932,40.09160786923982,286,5.0
287,-6.2107326039083945,25.06912861453926,287,15.0
288,-19.97936382860677,40.01032581809023,288,5.0
289,-14.285638898062595,34.99274138833003,289,7.0
290,-8.719187301453468,28.86827514816148,290,11.0
291,-16.61984775708168,37.288820051107095,291,6.0
292,-14.181081310777817,35.03627514093105,292,7.0
293,-14.21096970790357,35.02341860647423,293,7.0
294,-6.279219987750177,25.049534326318998,294,15.0
295,-14.1444565622211,35.05203921114112,295,7.0
296,-14.282239268726384,34.99413024629934,296,7.0
297,-10.840131774147135,31.524104716410257,297,9.0
