,mean_rewards,std_rewards,values_q_net,values_target_net
754,-0.31416482,0.6069804,0,0
755,0.32151026,0.520971,0,0
756,0.9279781,0.6012139,0,0
757,-0.056113396,0.6371647,0,0
758,-0.24466433,0.48767352,0,0
759,0.30143344,0.20896249,0,0
760,0.41170636,0.63288426,0,0
761,0.41749024,0.38206676,0,0
762,0.23550357,0.44221073,0,0
763,0.44433922,0.5067953,0,0
764,0.5772759,0.27182367,0,0
765,0.1582911,0.6814153,0,0
766,-0.033110093,0.4660927,0,0
767,0.3705788,0.47396508,0,0
768,0.66756225,0.62761503,0,0
769,0.7797429,0.33216026,0,0
770,0.40328202,0.6300893,0,0
771,0.820595,0.38911077,0,0
772,0.30347824,0.46946988,0,0
773,0.3219073,0.36261013,0,0
774,-0.4444366,0.53826797,0,0
775,0.2676767,0.42033264,0,0
776,0.46969077,0.42615032,0,0
777,0.5295413,0.52845025,0,0
778,0.13099064,0.5120476,0,0
779,-0.5931701,0.48778403,0,0
780,0.41849735,0.7417003,0,0
781,0.5843946,0.3558159,0,0
782,0.3634708,0.344219,0,0
783,0.4248878,0.2889593,0,0
784,0.31309846,0.4330875,0,0
785,0.3956722,0.17229147,0,0
786,0.5032126,0.3546022,0,0
787,0.37085536,0.23582508,0,0
788,0.10277475,0.66188335,0,0
789,-0.19815342,1.1894563,0,0
790,-0.16061348,0.6220265,0,0
791,0.15426846,0.40487176,0,0
792,0.118103504,0.23056108,0,0
793,0.64158714,0.6489378,0,0
794,0.6497331,0.76273423,0,0
795,0.2352961,0.78013897,0,0
796,0.1884977,0.3929548,0,0
797,-0.21907774,0.9870011,0,0
798,0.5976794,0.5452591,0,0
799,-0.009643555,0.40264902,0,0
800,0.10933012,0.5349161,0,0
801,0.2842729,0.7870712,0,0
802,0.04126849,1.0259231,0,0
803,0.079866156,0.83986264,0,0
804,0.7369919,0.51635975,0,0
805,0.6862468,0.6428895,0,0
806,0.42756605,0.2552402,0,0
807,0.04518037,0.43223011,0,0
808,0.32583633,0.54561836,0,0
809,0.6003552,0.5320765,0,0
810,0.27153948,0.37686005,0,0
811,0.63653475,0.5561547,0,0
812,0.27101064,0.51244366,0,0
813,-0.1472091,0.6134456,0,0
814,-0.07091008,0.68450606,0,0
815,0.5325211,0.5127525,0,0
816,0.6868952,0.5524821,0,0
817,0.4696928,0.51702535,0,0
818,0.5428515,0.5921065,0,0
819,0.2185024,0.34788296,0,0
820,-15.342857,6.681488,0,0
821,0.11463612,0.70671993,0,0
822,-0.10958977,0.3147608,0,0
823,0.40330794,0.39379486,0,0
824,0.38853866,0.61777216,0,0
825,0.3339116,0.48299307,0,0
826,0.72543615,0.5106491,0,0
827,0.40167654,0.53125274,0,0
828,-0.027372085,0.5617651,0,0
829,0.7615274,0.65417534,0,0
830,0.7192519,0.5144732,0,0
831,0.3261659,0.2992352,0,0
832,0.09609532,0.6755157,0,0
833,0.36270034,0.49987495,0,0
834,0.2517403,0.73961395,0,0
835,0.1149134,0.69731766,0,0
836,0.7863065,0.70182776,0,0
837,-6.8077717,7.698538,0,0
838,0.85500616,0.6600268,0,0
839,0.562474,0.35853302,0,0
840,0.50983477,0.35176364,0,0
841,0.45650935,0.38238353,0,0
842,-0.27289188,0.67369616,0,0
843,0.024073327,0.6166907,0,0
844,0.7735083,0.54747075,0,0
845,0.83575267,0.6386069,0,0
846,0.05442274,0.6987913,0,0
847,0.42661965,0.50460553,0,0
848,0.123305045,0.71332026,0,0
849,0.9504008,0.42801243,0,0
850,0.24524315,0.48686534,0,0
851,0.57058173,0.43541786,0,0
852,0.0267967,0.74912566,0,0
853,0.7964327,0.3209455,0,0
854,0.61622614,0.48800734,0,0
855,-0.43668717,0.9112292,0,0
856,0.68540764,0.6059834,0,0
857,0.64718425,0.5846616,0,0
858,0.007884287,0.53224784,0,0
859,-0.68411905,1.891861,0,0
860,-1.1449848,0.94625044,0,0
861,0.82829744,0.61700195,0,0
862,0.3245107,0.7217028,0,0
863,0.68362504,0.58590436,0,0
864,-0.3824698,0.82954586,0,0
865,0.14641792,0.33392608,0,0
866,0.27481666,0.81081736,0,0
867,-0.15072109,0.74960876,0,0
868,-0.033629265,0.4596894,0,0
869,0.7130524,0.6404984,0,0
870,-0.74079716,2.0827541,0,0
871,0.3439957,0.48219275,0,0
872,0.19777085,0.63308305,0,0
873,0.59985834,0.40001878,0,0
874,0.78444386,0.70511854,0,0
875,-0.18655236,0.652317,0,0
876,0.48650435,0.81206805,0,0
877,-0.084856175,0.55772674,0,0
878,0.36543235,0.35859933,0,0
879,0.22940864,0.42844126,0,0
880,0.7514885,0.6248543,0,0
881,-0.499661,1.9543211,0,0
882,-28.966534,21.541199,0,0
883,0.10288956,0.3493851,0,0
884,0.4284236,0.42317826,0,0
885,0.44723797,0.40660366,0,0
886,-26.117308,17.724874,0,0
887,0.026358437,0.6875492,0,0
888,0.5018733,0.368616,0,0
889,0.3853778,0.45213923,0,0
890,0.047973555,0.48954225,0,0
891,0.38732174,0.35634366,0,0
892,-0.16050664,0.58853525,0,0
893,0.7131688,0.5464256,0,0
894,0.43319052,0.43545994,0,0
895,0.106159635,0.8888055,0,0
896,0.47969887,0.3549204,0,0
897,0.42439234,0.4039666,0,0
898,0.5688376,0.5862007,0,0
899,0.73554385,0.82640576,0,0
900,0.4788031,0.47620663,0,0
901,0.3348517,0.5048505,0,0
902,0.68145365,0.6800287,0,0
903,0.34448633,0.5816849,0,0
904,0.6057469,0.5924091,0,0
905,0.8747727,0.67174923,0,0
906,0.0077527827,0.31313163,0,0
907,0.5132952,0.444687,0,0
908,-1.433158,1.7020885,0,0
909,0.73200434,0.78845525,0,0
910,0.27823123,0.49498653,0,0
911,0.27619907,0.48354575,0,0
912,0.7410754,0.620666,0,0
913,-0.003807668,0.54191697,0,0
914,0.13853228,0.43910462,0,0
915,0.2354161,0.46075493,0,0
916,-0.016512958,0.69014096,0,0
917,0.61567783,0.7095778,0,0
918,0.40348783,0.4121273,0,0
919,-0.035337355,0.3681282,0,0
920,0.29702014,0.49253067,0,0
921,0.43212447,0.49698102,0,0
922,0.10380014,0.41491756,0,0
923,0.15791433,0.62705153,0,0
924,0.055352885,0.8699123,0,0
925,-2.1500123,2.0005517,0,0
926,0.47538596,0.5198189,0,0
927,0.2774701,0.53950036,0,0
928,0.85096663,0.68696576,0,0
929,0.43329737,0.58280736,0,0
930,0.4708406,0.4880661,0,0
931,0.35341987,0.4481647,0,0
932,0.43253693,0.43075907,0,0
933,0.7551354,0.5514968,0,0
934,0.0012141741,0.46506628,0,0
935,0.5196848,0.3523006,0,0
936,0.72024244,0.45822033,0,0
937,0.4504639,0.47079775,0,0
938,-1.511705,1.346109,0,0
939,0.6431923,0.6572159,0,0
940,0.71346676,0.4936421,0,0
941,0.68637276,0.3978255,0,0
942,0.6736395,0.4298281,0,0
943,0.42294702,0.39070135,0,0
944,0.7128684,0.487416,0,0
945,0.81796694,0.8176012,0,0
946,0.11156269,0.475768,0,0
947,-1.076759,0.87136614,0,0
948,0.32152468,0.42498347,0,0
949,0.44425195,0.43544596,0,0
950,0.36994413,0.64023715,0,0
951,0.11662067,0.7011884,0,0
952,0.17301238,0.25805473,0,0
953,0.5929311,0.5652701,0,0
954,0.60145694,0.44499943,0,0
955,0.35053468,0.5068797,0,0
956,-6.1896996,4.8371234,0,0
957,0.45774996,0.5634613,0,0
958,0.6378721,0.51221913,0,0
959,0.2965654,0.90035063,0,0
960,0.6060615,0.645412,0,0
961,0.60455656,0.6539916,0,0
962,0.6196367,0.7012393,0,0
963,0.237832,0.5832999,0,0
964,0.31230852,0.40110907,0,0
965,0.7601296,0.37857738,0,0
966,0.44125196,0.37958613,0,0
967,0.323061,0.36888474,0,0
968,0.33185947,0.46998203,0,0
969,0.3877863,0.65813786,0,0
970,-6.546374,6.195076,0,0
971,0.62346077,0.45174685,0,0
972,-0.2123898,0.90060985,0,0
973,0.66323125,0.3487031,0,0
974,0.4426069,0.479201,0,0
975,-0.32644543,0.5638839,0,0
976,-2.4023945,1.5552177,0,0
977,0.54332614,0.3865045,0,0
978,0.31325164,0.39288044,0,0
979,0.34601063,0.570907,0,0
980,0.64356846,0.42447522,0,0
981,0.6547417,0.40950838,0,0
982,0.4912119,0.6969524,0,0
983,-0.60702556,0.5118659,0,0
984,0.29716498,0.59936905,0,0
985,0.6384885,0.68093276,0,0
986,0.69865817,0.43385878,0,0
987,-0.43088037,0.5261962,0,0
988,0.694789,0.7145844,0,0
989,-1.1095014,0.47306165,0,0
990,-1.0971351,1.7375169,0,0
991,-2.1861281,3.0272827,0,0
992,0.5764818,0.6642734,0,0
993,-3341.4385,2983.2542,0,0
994,-0.123495504,0.3054107,0,0
995,-0.5132552,0.33634388,0,0
996,0.21590395,0.69414544,0,0
997,-0.40121627,1.2550994,0,0
998,-0.43875933,1.281054,0,0
999,-0.9463959,0.7972898,0,0
1000,-1.9416428,1.8433368,0,0
1001,-0.6608702,1.3512076,0,0
1002,-0.055130433,0.74651355,0,0
1003,-1.294385,0.634826,0,0
1004,-0.19589235,0.79709333,0,0
1005,-0.07031019,0.7108087,0,0
1006,0.30401796,0.69702935,0,0
1007,-1.37851,0.7119773,0,0
1008,0.37135658,0.88174605,0,0
1009,-0.16011466,0.6418012,0,0
1010,0.06583554,0.48582637,0,0
1011,-0.92597514,0.817388,0,0
1012,0.080866314,0.68922466,0,0
1013,-2.7815878,2.0979323,0,0
1014,-0.39168128,0.78606826,0,0
1015,-1.2573129,1.400243,0,0
1016,-2.8888016,2.39358,0,0
1017,0.14874475,0.7035613,0,0
1018,0.27150583,0.42392465,0,0
1019,-1.6121917,1.4199876,0,0
1020,-0.24678245,0.64807415,0,0
1021,0.17367029,0.6544902,0,0
1022,-0.29881588,0.5688976,0,0
1023,0.14501156,0.6399961,0,0
1024,0.13363048,0.5264453,0,0
1025,0.3408754,0.7669352,0,0
1026,-0.08485183,0.6678007,0,0
1027,-0.37202907,0.6346424,0,0
1028,0.09473365,0.72408926,0,0
1029,0.38684013,0.84007245,0,0
1030,0.13785337,0.5001876,0,0
1031,-1.4057543,1.3307447,0,0
1032,-0.12682337,0.5285583,0,0
1033,-0.0016462953,0.55187684,0,0
1034,-0.7101964,0.9365713,0,0
1035,-1.1459951,1.5947665,0,0
1036,0.24078846,0.691572,0,0
1037,-0.34963495,1.0144584,0,0
1038,-2.9457617,2.2171345,0,0
1039,-0.32123908,0.6991237,0,0
1040,-2.9465537,1.4922295,0,0
1041,-0.69840735,0.8680086,0,0
1042,-1.4222584,1.2688432,0,0
1043,-2.6047952,1.3211911,0,0
1044,-0.68008137,1.5329374,0,0
1045,-4.9786787,3.4641051,0,0
1046,0.11027565,0.52478004,0,0
1047,0.01244581,0.5804066,0,0
1048,-0.6641911,1.495836,0,0
1049,0.27450678,0.40800798,0,0
1050,-1.1133101,1.8475049,0,0
1051,-0.33015665,0.5264505,0,0
1052,-1.233068,1.3768648,0,0
1053,-0.7917486,1.4414588,0,0
1054,0.4707387,0.73225516,0,0
1055,-0.59623164,0.49353862,0,0
1056,-1.9767102,2.5537808,0,0
1057,0.3586142,0.607619,0,0
1058,-0.17572576,1.1362092,0,0
1059,-4.5441203,3.6064093,0,0
1060,0.06190754,0.50898665,0,0
