"date","year","month","day","5748001"
1994-07-01,1994,7,1,180.780507232334
1994-08-01,1994,8,1,14.116906282201
1994-09-01,1994,9,1,38.515839606693
1994-10-01,1994,10,1,19.0706952076
1994-11-01,1994,11,1,3.1937849694
1994-12-01,1994,12,1,9.7850125305793
1995-01-01,1995,1,1,6.09574916915
1995-02-01,1995,2,1,5.590663582989
1995-03-01,1995,3,1,0.1432726585
1995-04-01,1995,4,1,54.80673362826
1995-05-01,1995,5,1,13.74908226369
1995-06-01,1995,6,1,144.830266677633
1995-07-01,1995,7,1,123.890296087788
1995-08-01,1995,8,1,67.811799148534
1995-09-01,1995,9,1,32.865850165
1995-10-01,1995,10,1,13.268486301
1995-11-01,1995,11,1,2.123520429
1995-12-01,1995,12,1,5.75408823762
1996-01-01,1996,1,1,4.169317284807
1996-02-01,1996,2,1,0.1275325342869
1996-03-01,1996,3,1,0.1146643867
1996-04-01,1996,4,1,34.07852536496
1996-05-01,1996,5,1,11.885922290435
1996-06-01,1996,6,1,54.682737385979
1996-07-01,1996,7,1,28.18414805189
1996-08-01,1996,8,1,105.35492496571
1996-09-01,1996,9,1,9.7178501337
1996-10-01,1996,10,1,16.0992535743
1996-11-01,1996,11,1,0.9677235948
1996-12-01,1996,12,1,9.8814652553909
1997-01-01,1997,1,1,4.33993938844
1997-02-01,1997,2,1,3.04026701152825
1997-03-01,1997,3,1,11.84931936643
1997-04-01,1997,4,1,15.9539319413
1997-05-01,1997,5,1,153.2904062074
1997-06-01,1997,6,1,422.271135401385
1997-07-01,1997,7,1,70.2246673528
1997-08-01,1997,8,1,171.199128139496
1997-09-01,1997,9,1,160.5689302952
1997-10-01,1997,10,1,92.50992057139
1997-11-01,1997,11,1,20.826143942824
1997-12-01,1997,12,1,11.428909030503
1998-01-01,1998,1,1,0.009381430054
1998-02-01,1998,2,1,25.044771651946
1998-03-01,1998,3,1,7.30637465482
1998-04-01,1998,4,1,68.4779216846467
1998-05-01,1998,5,1,47.41875488616
1998-06-01,1998,6,1,43.8967634688435
1998-07-01,1998,7,1,0.1653999202514
1998-08-01,1998,8,1,2.08505444068
1998-09-01,1998,9,1,40.182997869
1998-10-01,1998,10,1,0.0041236968
1998-11-01,1998,11,1,0.27223847571
1998-12-01,1998,12,1,5.2138551140219
1999-01-01,1999,1,1,8.3960750007001
1999-02-01,1999,2,1,1.2942204838955
1999-03-01,1999,3,1,15.01707639125
1999-04-01,1999,4,1,18.022950371383
1999-05-01,1999,5,1,32.25582855
1999-06-01,1999,6,1,89.733558439
1999-07-01,1999,7,1,33.8541781991
1999-08-01,1999,8,1,129.2547086203
1999-09-01,1999,9,1,140.863354163
